-0.1025764,0.06876674,0.19871753,-0.20189682,-0.22664501,-0.04172545,-0.09032855,-0.083135836,0.12279811,-0.3095561,0.03905066,-0.23794518,-0.12751907,-0.1683259,-0.095991455,0.2756245,0.15388125,-0.03478667,0.05838714,-0.2542751,-0.09463363,-0.19185174,0.14250952,-0.113380335,-0.18477303,-0.009868237,-0.06299673,-0.13843256,-0.0016506504,-0.06282046,0.30084303,0.12750871,-0.11571751,0.0029388315,0.008980583,0.22441256,0.20413321,-0.1042753,-0.13025908,-0.2978079,-0.11337162,0.11556939,0.2995941,-0.15576376,-0.19285847,-0.14241512,0.14367932,0.23862156,-0.049891315,-0.104856275,-0.23518933,0.00938437,-0.086398885,-0.017843248,-0.13830368,-0.091598466,-0.1837538,0.14181188,0.0041874712,0.16822585,0.084073044,0.2067881,0.10779574,-0.10765291,-0.29908592,-0.11936852,0.0207995,0.1490755,0.10923209,-0.0925146,0.36377332,-0.1085437,-0.26235318,-0.24579859,0.17065439,-0.22663243,0.04708449,-0.09233569,-0.048786756,-0.08495288,-0.06369444,0.1971289,-0.14692526,-0.30076435
-0.047374777,0.16446236,0.17380849,-0.08721801,-0.40130496,-0.056576174,-0.19832996,-0.07105796,0.37588376,-0.1848818,-0.0017267191,0.3497435,0.058845986,-0.21736689,-0.053182438,-0.021351801,0.21328539,-9.252621e-05,-0.014648569,-0.07252385,-0.07991175,-0.3106522,0.04260621,0.23016399,-0.009549579,-0.009868234,0.23818539,-0.27230984,0.11309013,-0.16643621,-0.14910792,-0.21948197,-0.12576061,-0.07341829,-0.18131536,0.29933155,0.20996864,-0.08627949,-0.01385374,-0.079458304,0.008925531,-0.058048885,-0.077715814,-0.121033594,-0.1374746,-0.2882331,0.20289458,-0.07270234,-0.2088866,-0.0029569494,-0.20469452,-0.11583675,-0.2132555,-0.10030818,-0.06834809,0.07003607,-0.107355334,-0.27827853,0.050049298,-0.22252068,-0.07543461,-0.0025974414,0.23022358,0.094667815,0.18007596,0.057458267,0.16545378,0.26266444,-0.26968697,-0.102951735,-0.1811194,0.3119548,-0.008237745,-0.1723005,-0.13077481,0.18927877,-0.12110779,-0.07884059,-0.20165072,-0.0060095317,-0.22935626,0.25961646,-0.002483462,0.19005829
0.033615943,0.1443354,0.032612156,-0.21149306,0.087843634,-0.03716119,0.004959637,0.0585543,-0.11412629,-0.1371947,0.12323793,-0.15748371,0.087470755,0.26415762,0.3561959,0.1485431,-0.02758391,-0.040678304,-0.109178,0.3536872,0.15931036,0.29220104,-0.13267119,-0.2187346,0.20679161,-0.046509176,0.09651408,-0.109257884,-0.2004591,-0.05884509,0.09127414,-0.18646646,0.32961062,-0.059275586,-0.25584581,0.035551667,-0.14857434,-0.19736178,-0.17537239,-0.09103287,0.049712457,-0.22075182,0.18074301,0.05085698,-0.12052329,0.15300965,0.02440691,0.13639495,-0.062593065,-0.0062039853,0.03676463,0.0531715,0.24217409,0.08982486,-0.13677804,-0.061260287,-0.071903765,-0.08231231,-0.11742316,0.15264434,0.12466602,0.0759532,0.031397108,-0.08547683,-0.19098134,-0.16128679,0.3679071,-0.024218122,-0.0060138335,0.13599075,-0.05814967,-0.22528657,-0.23241587,0.18312727,-0.055817086,-0.11282993,0.05050961,0.16658162,0.20020933,0.12787221,0.27915776,-0.26206082,-0.061167445,-0.022000847
-0.03227093,-0.04860269,-0.13079636,-0.12501231,0.1531591,-0.035236508,-0.014616686,-0.1628819,0.105940334,0.21750747,0.09118747,0.14583392,0.016206402,0.14097683,0.153715,-0.03912892,0.00756875,0.10495045,-0.17957605,-0.01639121,0.09436823,0.17142132,0.08506802,0.15380955,0.20653018,0.06610944,0.15450874,-0.16254465,0.1487307,0.081877284,-0.097129084,0.021612251,0.14842284,0.098553665,-0.1524328,-0.13665375,0.029583788,0.1386709,0.047016352,0.19705194,0.16680011,-0.053672757,-0.1678565,-0.17488213,0.066340394,0.14259592,-0.12037875,-0.04212474,-0.054184128,0.029531734,-0.023631975,-0.01328692,0.1441149,0.058160957,-0.010858578,0.16331677,-0.05187613,-0.0034171767,0.15817021,-0.22753787,0.11964276,0.06747983,-0.030390387,0.064261764,0.25109562,0.16465995,-0.116891034,-0.14173892,-0.1403667,-0.08984436,0.08708214,0.0083225565,0.10373397,0.09732221,0.18210296,0.19750355,0.10507578,0.16444977,-0.077811964,-0.10431783,0.06176884,0.15129235,0.078881726,-0.16794571
-0.06507382,0.22907206,0.18467495,0.07258856,0.015130173,0.04275926,0.051686864,0.0057572043,-0.15725343,0.07188916,0.18418452,0.081655554,-0.023016358,0.093485154,0.013291968,0.104864165,0.023805834,-0.2759976,-0.11296059,0.06724165,0.011623655,0.0043777293,-0.13241008,-0.33353797,-0.028506832,-0.093050905,0.16682723,0.1063957,-0.116945304,0.14195406,-0.022491379,-0.1166976,-0.09083508,-0.03465663,-0.06922511,-0.031204484,-0.19294365,-0.09006367,0.071776226,-0.09623291,0.046236917,-0.07366454,-0.121562116,-0.044059422,-0.057101786,-0.10109633,-0.056769356,0.10018738,-0.07609744,0.109576,-0.016349955,-0.015490362,0.008488494,0.18010984,-0.15776914,-0.19107288,-0.07895689,0.05297338,-0.26730207,0.045596458,0.11069268,0.093457304,0.19487047,0.10466509,-0.1657811,-0.10572636,0.103591695,0.08188571,-0.110552125,-0.108403996,0.09311933,-0.1581795,0.08267744,-0.13588358,-0.15108462,-0.13085653,0.068377316,-0.042661246,0.15252402,-0.11788003,0.017906247,-0.04255504,0.030103514,0.10251037
0.091662206,0.12594865,0.17668302,0.09257294,0.10773705,-0.10335584,-0.18848358,-0.10042472,0.04495806,-0.009799778,0.21650732,0.10547568,0.19691129,-0.012952189,0.01856407,-0.21219106,-0.0024763674,0.07614933,-0.03398426,0.118980765,0.022452056,0.14361618,-0.043077603,-0.071677126,0.037082694,0.11987936,-0.105509825,0.19342175,-0.047358297,0.20347333,0.093420394,-0.077285774,0.25399384,-0.040506266,-0.058693178,-0.15620552,0.13522233,0.03727989,-0.0073790997,0.046094276,0.15440199,-0.110619895,-0.18373086,-0.022560736,0.051216353,-0.017219163,0.010625151,-0.1892363,0.018676816,0.14125682,0.0864259,0.08172874,0.16918622,0.043384623,-0.12281654,-0.08792137,0.028651915,0.0949938,0.033273004,-0.14312322,0.06832868,0.093756065,0.106762856,-0.0077519994,0.2180969,0.042466417,-0.05391551,-0.09620895,-0.023642808,-0.08565181,0.0029523831,-0.20055261,0.013239347,-0.04037875,-0.11661609,-0.07460755,0.06607691,-0.18966667,0.002824655,-0.0914435,0.17702512,-0.14334282,-0.030314442,0.14154296
-0.1839261,-0.087392695,0.11189728,-0.08294811,-0.007092643,0.1378613,0.02301783,-0.13845819,-0.18185844,0.19888012,-0.011550931,0.08055643,-0.10361739,-0.040513575,-0.10978155,0.23401017,-0.05291847,0.120775364,-0.1623739,-0.23970732,-0.27605888,-0.17555669,0.107960306,0.08055652,0.1960232,-0.16028376,0.12203928,-0.2175174,0.106829464,0.06325078,0.017357329,0.15107983,0.10267357,0.14567694,-0.09155886,-0.046907265,0.2000222,0.009311157,-0.08251137,0.122936845,0.15546975,0.19920632,-0.056357104,-0.1563328,0.06759374,-0.19212453,0.12091224,-0.19885658,-0.039704904,-0.02608599,0.021890305,0.17521232,-0.07333414,-0.07027451,-0.091632634,-0.14978313,-0.024454953,-0.34515065,-0.06012219,0.29791772,-0.15901795,0.059598647,-0.19781473,-0.13764487,0.03854848,0.054345377,-0.02393298,0.17914632,0.25407398,0.033153124,0.17466173,-0.016179845,-0.08637772,-0.060095087,-0.04047611,-0.03310006,-0.065227926,0.099902034,-0.10860024,0.20008771,0.061211616,-0.23699383,-0.20111813,-0.15625757
0.10946359,0.08248678,-0.026516953,-0.0999425,0.15743713,0.17709206,-0.032407258,-0.25010657,0.09552886,-0.16916859,0.14638503,0.14832336,-0.026446022,0.031415403,0.25503498,0.00582679,-0.06305332,-0.102493465,0.07047394,-0.004943745,-0.21802837,0.01987619,0.16503367,-0.08612607,0.13520041,0.2247854,-0.19600788,-0.21754299,-0.025199926,0.32858083,-0.072145976,0.016436541,0.31902355,-0.45176306,-0.13216978,-0.19363111,-0.12931703,-0.049576893,-0.15147424,-0.20809512,0.08335836,-0.25778705,0.09972119,-0.018609202,-0.28591847,0.021744765,-0.07934279,-0.004429597,-0.17845829,0.1376394,0.14174175,0.18842073,0.0022322931,0.16608873,0.22820613,0.047207057,0.045464154,-0.18857782,0.096422225,0.21928266,-0.13145639,0.17343092,-0.27428827,-0.2698321,-0.19624136,-0.0343408,0.22341578,-0.26588768,-0.11533969,0.011586312,-0.12727317,0.102783345,-0.30586183,0.017982725,0.21136665,-0.10800887,-0.08954953,-0.073183216,0.07006151,-0.08665797,0.3379308,0.30342677,-0.03700031,0.09872596
-0.03060392,-0.19072443,0.15524589,0.06255449,0.25050297,0.18972203,-0.06259435,-0.16649163,-0.19288959,-0.15196909,-0.0960452,0.15923035,0.20149116,-0.03678655,-0.056085657,-0.089282006,-0.08601222,-0.12811603,-0.058643408,0.23048665,0.08634484,-0.0051470557,0.008217732,-0.10725622,0.12844786,0.035572417,-0.0027530112,0.021957146,0.13932043,0.00907594,0.10238585,-0.09851555,0.22946212,-0.14239392,-0.21643178,0.028352056,-0.13402179,0.06773582,-0.06718444,0.01525537,0.17511305,-0.018970897,0.12903294,-0.12299837,-0.048950247,0.00037030346,-0.099507816,-0.15876304,0.06279824,0.1120557,-0.016125338,0.06581691,-0.11763051,-0.014615831,0.18052338,0.16547976,-0.08290564,-0.06361735,-0.13237944,-0.20091559,0.005301307,0.106781155,-0.104746275,-0.1984031,0.06270924,-0.21540184,-0.17617114,-0.044824824,0.007664338,0.15201484,0.0718019,0.011777156,0.20195198,-0.07849965,0.15652163,-0.023505313,0.18253002,-0.043811813,-0.16761254,-0.034113273,0.07516886,-0.07795106,-0.096530505,0.16183013
0.049825817,0.11951955,-0.008450572,-0.13533644,-0.14373274,0.060822867,-0.018335836,-0.13449542,-0.109495334,0.07530504,-0.012086459,-0.010766495,-0.039148048,0.11986325,-0.043812163,-0.23016557,0.08250582,-0.061512936,0.11016256,-0.2282036,0.11252305,-0.0022416469,0.013185726,-0.07972067,-0.0014690164,0.18830228,0.10503006,0.019040292,-0.15978721,0.07035308,0.20597936,0.28226203,-0.11579018,-0.07195976,-0.18465905,0.0732735,-0.13425367,0.24277462,-0.09193126,-0.10448353,0.0061068935,-0.10632992,0.14885482,-0.16347055,-0.07378487,0.085055605,0.19728175,0.035422653,0.0606609,0.096466824,-0.10965755,-0.16675426,-0.025966657,0.040840738,0.041095544,-0.02797179,0.081558764,-0.24812262,-0.06309909,0.25603098,-0.11120386,0.03368259,0.15325591,-0.020236317,-0.12707734,0.079711124,0.027579287,-0.0641875,0.16295555,0.18617183,0.30866635,0.031505883,0.14704436,-0.36428878,-0.18844473,-0.10855362,-0.115970954,-0.26816106,-0.041850194,-0.18022612,-0.0015263339,0.16242504,-0.05105459,-0.11810182
