0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
-0.015511733,0.19132574,-0.1378961,-0.05699855,-0.17234366,-0.0564818,0.03767667,-0.178672,-0.05262431,-0.15990327,0.040235795,-0.011653025,0.072514236,-0.11562907,0.10770407,-0.10435626,-0.06422937,-0.07952237,0.041948076,0.14900307,0.06968541,-0.2615477,0.009733879,0.19853915,-0.03316334,-0.032322478,0.24516897,0.051295694,0.037958954,0.21829209,-0.17182547,0.08934086,-0.18285467,0.14584358,0.14857374,0.10392475,-0.06556738,-0.045982987,0.06107381,-0.11066135,-0.18495815,0.067673564,-0.10951034,-0.15693718,0.187754,-0.1402291,-0.12561905,0.073712915,0.10102978,-0.07642869,-0.14054461,-0.08853015,-0.009810718,0.04961665,0.13101363,-0.5639948,-0.18717048,-0.18008144,0.12558839,-0.027953874,-0.08754602,0.077870786,-0.01470564,0.021367237,0.11109152,-0.10613738,-0.01240566,-0.08650139,-0.19305946,-0.0651441,-0.11839617,-0.19298895,0.01243172,0.030082092,-0.0071036816,0.04498827,0.07321263,-0.10266253,0.12352366,-0.19538088,0.10381234,-0.0075742705,-0.0168807,0.023394063,-0.042225316,0.23861577,0.17511933,0.07104878,0.025374755,0.05576834,-0.01174094,-0.09490325,0.009540096,0.020503517,0.041299723,-0.25852948,-0.17516278,-0.067801036,-0.04824299,-0.11979465,0.2943669,-0.118013546,0.1580937,0.13166696,-0.18723466,0.011576621,0.08616304,-0.24127592,-0.14829962,-0.16050567,-0.11945107,0.13799009,-0.05996377,0.023053858,0.055348188,0.009923758,0.026192395,0.010342979,-0.018482007,0.10686381
0.05272195,0.0035821886,0.06366191,0.15767539,0.15325883,0.017253475,0.093200095,0.19086558,0.088539764,-0.0016390032,-0.07744715,-0.040938523,-0.07199825,-0.23957981,-0.061591957,0.11071609,0.011327037,-0.050976735,0.012540588,0.0705233,-0.09641627,0.045197785,-0.020603241,-0.016754074,-0.03104586,-0.07485021,0.07599173,0.18904504,0.017364435,0.014095439,-0.21064478,0.0737144,0.09529015,-0.28801697,-0.10481858,-0.1411703,0.042031758,-0.06959696,-0.15372619,0.19035047,-0.10175774,0.020881796,-0.0021111197,-0.03389154,0.07955393,-0.0742731,0.062348153,0.23211674,0.086147495,-0.05309921,0.09449087,0.046567675,-0.054713026,0.22135773,0.07389948,0.062465627,0.06595817,-0.08267114,-0.12930408,-0.08394539,0.007207622,0.1144203,0.013449404,-0.068323575,-0.06385162,-0.18528251,-0.05928032,0.079747565,0.044844437,-0.03160858,0.378569,-0.0870675,-0.06884942,0.045146856,0.08512329,0.04986032,0.109873235,-0.116947666,-0.030477181,-0.017740076,-0.1627097,-0.12832111,-0.030534066,-0.14996354,0.21103415,0.018951127,0.12287155,-0.101497546,0.007841831,-0.09346695,0.18979356,-0.1000835,-0.10663041,0.042079944,-0.08646875,-0.101907745,0.032092515,0.086206004,-0.026784789,0.13926327,-0.023892105,-0.019382978,0.12401922,-0.11102804,-0.14946537,-0.29017198,0.100203864,0.13053463,0.080810614,0.17840527,-0.14460708,-0.021446357,0.093032725,0.109317034,0.022911519,0.043123323,-0.2258559,-0.20780037,-0.03938143,-0.09567455
0.1637353,-0.1888849,-0.084731944,-0.15015131,0.13167277,-0.06913878,0.072785124,0.21119745,0.0013631938,-0.059640534,-0.01144418,-0.07094676,0.14044055,0.061167005,0.08031458,0.04066517,-0.15153615,-0.0779317,0.065082006,0.098238654,0.056977738,0.16766863,0.0901503,-0.20480023,0.013588441,-0.018802581,-0.13275707,0.09137328,0.11504494,-0.14093061,-0.13171919,-0.07255142,0.07941482,-0.106545426,-0.11350171,-0.061724238,-0.181308,-0.013711511,-0.19713345,0.13443106,-0.023632541,0.0053713056,-0.029191276,0.111014694,0.05533704,0.016016275,0.05599697,-0.15569955,-0.058021445,-0.086512364,0.19964398,-0.07968559,0.13647778,-0.010897933,-0.14543512,-0.02635387,0.011450134,0.042875353,-0.020425135,-0.07766179,-0.026631922,-0.15864551,0.19149458,0.087136365,-0.030071422,0.02075229,-0.1674443,0.020215489,-0.19219528,-0.022892551,0.13348114,-0.12552275,-0.04356,-0.012187649,0.2505516,-0.10470585,-0.013742787,-0.12297271,-0.08500797,0.05426712,0.043988746,0.14197369,-0.1593387,-0.18299344,0.013888125,-0.098049596,0.09008601,0.033755317,-0.14061642,-0.110100135,0.21719715,-0.12118998,0.17225963,-0.016574334,-0.007994752,0.10947445,0.08035946,0.13415055,0.024913909,0.22881584,-0.009648803,-0.07204217,-0.15825292,-0.06707743,-0.03704256,0.12874922,0.14851484,-0.13042104,0.0624555,0.1565216,0.039116554,-0.054407224,-0.03548062,0.15391836,-0.07933016,-0.022469826,-0.06255139,0.20854333,-0.09989546,-0.012218899
-0.05167602,0.1456961,0.002238249,-0.061543074,0.07329492,-0.054280277,-0.21484585,-0.19047557,0.032467917,0.07083204,-0.08881032,-0.0033722597,-0.012290415,0.16332993,0.045546133,-0.16737823,0.11123474,0.044021625,-0.015498604,0.23554705,-0.119935766,0.04773816,-0.11420806,0.103259474,-0.059399895,0.09672338,-0.0016110111,0.045136474,0.18291163,0.17082147,0.20800209,0.047735594,-0.048051126,0.32242066,0.091039084,-0.059167936,-0.017986381,-0.032600813,-0.110479005,-0.15939169,0.23418008,-0.06407377,-0.12798029,0.038628243,-0.024531607,-0.003385497,-0.079860196,0.19772442,-0.11369163,-0.14704695,-0.21625863,-0.17953841,0.13539904,0.054491807,0.14032988,0.03146761,-0.30161878,-0.07713715,-0.051673345,-0.022140851,0.09056451,-0.14345786,-0.086500384,-0.022285802,-0.2684095,-0.14717516,-0.056921236,-0.004770055,0.09924465,-0.039447714,-0.1506372,-0.04721036,-0.10871667,-0.07095931,-0.1791468,0.03727322,-0.024293998,0.06073628,-0.03345021,0.1640904,-0.018889342,-0.21011578,-0.0005190384,-0.08917444,-0.028301096,-0.00086027134,0.039547283,0.05340363,0.04064428,0.056485754,0.10134315,-0.00027402837,-0.16950184,-0.045364324,-0.06955528,0.052146252,-0.08391486,0.24723448,0.084354065,0.115341775,-0.13197315,-0.16332933,-0.020085668,0.06302693,-0.18681923,-0.12284593,0.13354485,-0.06334797,0.045217995,-0.051209196,-0.08648165,0.058240302,0.14718844,0.04092221,-0.015003222,-0.08161035,-0.09603698,-0.22161256,0.30477998,-0.116791576
-0.18616478,-0.124770746,-0.07867737,-0.01879636,-0.00051022926,0.007436998,0.24624218,-0.00080547703,-0.06316519,-0.11318011,0.015561708,-0.052130587,-0.010412131,-0.1355556,0.0016185044,0.01933863,-0.09711914,0.057616323,-0.046427213,0.18211165,-0.08617809,0.09324245,0.12657641,-0.14348559,-0.009850394,0.05582587,0.14794494,0.006745312,-0.17010939,-0.016074875,-0.112192035,-0.04579211,-0.24213988,-0.25658908,-0.2146482,0.022081107,0.063866764,0.09055538,0.15309396,0.27939084,-0.13969588,0.02324147,-0.07970161,-0.30362618,0.18014306,0.007938747,0.39574105,-0.0884675,0.18081062,-0.017466385,0.118649736,-0.2280729,-0.075852126,0.05562424,0.2683976,-0.15292254,0.06411597,0.123648115,-0.01204334,-0.09605591,-0.16792473,-0.112197,0.32905623,0.00686993,-0.09022642,-0.3325198,-0.05044875,-0.0220545,0.007604909,-0.04353352,0.00422784,0.12680809,0.18448138,-0.09913788,-0.028016506,0.07537491,-0.1590368,-0.19491962,-0.32759005,-0.28773573,0.04887291,-0.28065777,0.18511401,-0.071640104,-0.06107441,-0.022267599,0.045610573,0.057310045,0.09037198,-0.04951321,0.166523,0.065808505,0.07304482,0.11898072,0.12005508,0.0147836115,-0.1506278,-0.10030178,0.045236114,0.08315903,0.11718934,-0.070979044,-0.08033428,-0.2895984,0.039786723,-0.070320494,-0.062483966,-0.013025431,0.12728673,-0.11013466,0.023763359,-0.0863414,0.0191337,0.008993877,-0.044099145,0.17933987,-0.08824572,-0.3074957,0.008560996,-0.040259954
0.1025423,-0.19182311,-0.14250092,-0.024300398,0.1627017,-0.11365262,0.23420961,0.20592858,-0.06677251,-0.24118973,0.0033502358,-0.013620713,0.030513283,-0.25977877,0.10102625,-0.123784766,-0.0067848195,-0.10077089,-0.13639706,0.19861211,-0.13842322,0.17641692,0.19378069,-0.14640263,0.08658062,-0.23388864,-0.020570682,0.043312676,0.114870206,-0.122602955,-0.113321096,-0.12603189,-0.027932582,-0.42824253,-0.18573885,0.03273917,0.03389873,0.0019542133,0.06483581,0.3806137,-0.054472804,-0.08336653,-0.017692111,-0.30378866,0.0381815,-0.09412554,0.2560424,-0.11257265,0.09909107,-0.10660332,0.15627258,-0.17244571,0.18279624,-0.1586941,0.14147739,0.11320716,0.10669112,0.007404085,0.176481,0.010180049,-0.28941545,-0.08296558,0.21546972,-0.10616239,0.023581216,0.090475395,-0.2975472,0.057425346,-0.0908802,-0.0267763,0.19293632,0.03414136,-0.05451986,0.054541185,0.22315319,-0.06999131,-0.025628172,-0.05525773,-0.23132089,0.051532835,-0.1197391,0.007997598,0.22062695,-0.122658305,0.032151155,-0.030032072,-0.08219737,-0.024209417,0.036050607,0.04253649,0.05113404,-0.12919173,-0.121352986,0.14729594,0.08513782,0.043314964,-0.109678864,-0.14332324,0.07818342,0.036802053,-0.10473209,-0.16090257,-0.22974558,-0.40973043,0.14612079,0.22999725,0.12396932,0.002154339,-0.13793732,0.18439947,-0.14258684,-0.06378035,-0.043764964,0.06680634,-0.034391794,-0.19565335,0.0019538607,-0.32282695,-0.25102162,-0.1307667
-0.18872106,0.16351481,0.054232866,0.16333812,0.16670859,-0.11136718,0.01215956,-0.100927606,0.023527097,0.035007257,-0.123786606,-0.118233845,-0.16346921,-0.1480561,0.13082342,0.13604458,0.09901237,0.06402117,-0.09822892,0.18510748,-0.099114634,-0.060909748,-0.09557465,0.117806025,0.024801675,-0.1614441,0.22967246,-0.067906834,-0.02627344,-0.09166915,0.049073637,-0.05522468,-0.018250141,0.07414233,0.14357783,0.010975779,-0.010545658,-0.04068742,0.027811209,-0.14059922,0.015726184,0.01097363,-0.066712774,-0.07504607,0.019808706,-0.126229,-0.07204676,0.07375795,-0.017923307,-0.0028205644,0.001095132,-0.0011745632,0.17143261,0.084344976,0.09850462,-0.01906833,-0.19883785,-0.18163212,0.045119748,-0.06903843,-0.016959293,0.08390402,-0.02855837,0.0011623531,0.06728969,-0.29402667,-0.097189575,-0.13609625,-0.046236925,-0.10630093,0.012963659,-0.008326928,0.00038017862,-0.14683527,-0.05189562,0.10741092,0.11883347,-0.029570691,0.09231853,-0.11909008,-0.14498547,-0.052760344,-0.10571758,-0.14399461,0.06819532,0.047034413,0.041527234,-0.03983392,0.051942855,0.022924023,0.17733362,-0.04769792,-0.09646217,-0.11603879,0.043022055,0.082894236,-0.07050006,0.123991944,-0.14839572,-0.109644935,0.14551643,0.0076569086,0.24374647,-0.09172086,0.084750526,-0.23195866,0.06045557,-0.006204906,-0.0023290422,0.08998539,0.06414474,-0.033046007,-0.048998866,-0.12755862,0.07619695,-0.07314246,-0.097907394,-0.2293237,0.09319972,0.09152929
0.036255956,0.012754857,0.071115784,0.12225303,0.286037,-0.102066614,-0.10897583,0.102302864,-0.054365594,0.21286514,-0.10625274,-0.060377195,-0.18646781,-0.1784074,-0.22526214,0.32866493,0.044434577,-0.099945545,0.09763417,0.017218173,0.06597044,0.03271054,-0.18364722,0.27615517,-0.22841135,0.16959825,-0.08890432,0.21950574,-0.17303029,0.03053293,-0.04434296,-0.28778204,0.057139467,-0.2463634,0.0074735302,-0.05978218,0.049336623,-0.03461412,-0.31676257,0.19423702,-0.1481203,-0.024650367,0.07770699,0.042252567,-0.00049966335,-0.041900847,0.022428451,-0.009817866,0.054231543,0.12677725,-0.23939365,0.26466778,0.08263914,0.32970172,-0.007750572,0.123717494,-0.037302244,-0.093641564,-0.23492761,-0.03496859,0.15935579,0.11767462,-0.051770445,-0.07592769,0.04258976,0.06378549,-0.0975204,-0.0880264,0.015162885,0.17184839,0.2472216,-0.011718962,-0.25191268,0.12458998,0.2159746,0.130802,0.041621625,0.13674824,-0.005672796,0.12284777,0.0026975516,-0.12724765,0.16609628,-0.11067046,-0.05884019,-0.1992784,-0.14608715,0.027146464,0.06078419,-0.041542754,0.100445494,-0.054539695,0.17381483,-0.019191895,0.03263263,0.08166521,0.104679175,-0.14771387,0.049820766,-0.01864207,-0.2391431,-0.119402885,0.17720523,-0.16223611,0.20013294,-0.25044733,0.064040765,0.33457518,-0.07045429,0.14725573,0.06166798,0.046140287,0.059187684,0.20980988,-0.08310848,-0.0862032,-0.095879495,0.07552919,0.256117,-0.09793836
-0.030610448,-0.11500681,0.054227404,-0.009934173,0.034703005,0.017134637,-0.12300474,0.09526835,0.002440146,0.23504576,0.042289715,0.024238762,-0.10284005,0.111995354,-0.020630358,0.2870091,-0.03152186,0.12535359,-0.085909985,-0.10923388,0.1951692,-0.2544797,-0.11053695,0.0275913,-0.07152008,0.11800094,-0.20633772,0.08116906,-0.07544075,0.032738816,0.13615951,-0.22114706,-0.041980565,0.03180293,-0.19146965,-0.1649305,0.1093559,0.06599893,-0.12073931,0.2812174,0.12316037,-0.02540778,0.04026605,0.005834316,-0.14567658,-0.08743634,0.21016054,0.030758938,0.34703258,-0.04051761,-0.20081039,0.03558262,-0.07325705,0.02686114,0.07999787,0.10302191,-0.18897405,-0.0005166222,-0.2626,-0.036008157,0.099189095,-0.036916167,0.16660097,0.05246385,-0.12796435,0.059925616,0.021813497,-0.008131837,0.14698768,-0.14981225,0.23653786,0.10888746,-0.27684385,-0.017702319,0.01220099,0.078814656,0.006195979,0.08220002,-0.14422569,-0.14701499,-0.03041769,0.058001686,0.17446044,0.08942922,0.032010328,-0.32389444,-0.19957846,-0.083121724,0.068080895,0.0116114,-0.05632415,0.0056364983,0.09211595,-0.115928516,-0.10251935,-0.10675498,-0.036056325,0.005680784,-0.039270516,0.08268709,-0.3960527,0.07387293,-0.023974517,-0.07755502,-0.0031571141,0.13659118,0.15335028,0.09133948,-0.008849939,0.10991965,0.073050424,-0.21899894,0.019738551,-0.026595823,-0.039448466,-0.046424508,0.03835187,-0.21668488,0.11836075,-0.0485548
-0.06747275,-0.2084601,0.1075277,-0.10776322,0.12762144,-0.03919428,-0.027323158,-0.051020384,0.018547017,-0.13174382,0.039826196,-0.049256377,0.07380365,-0.1626859,0.12556538,-0.07962026,0.07891054,-0.05098234,0.051394258,0.12939571,-0.1238864,0.0025181696,-0.022685565,-0.00019752911,0.092288546,0.025770431,-0.06822995,0.12312144,0.114757314,-0.037358537,-0.24457581,0.09987797,0.0776005,-0.019670665,0.012095206,-0.105672814,-0.0021585943,-0.06649401,0.004362578,0.09973429,-0.16785394,-0.09819102,0.00322054,-0.08228057,0.06040123,0.08670105,0.20080674,-0.068524726,0.105836295,0.066133656,0.21606271,-0.11908144,0.06197839,-0.09929799,-0.0022522237,-0.12575561,-0.014297134,-0.019118976,-0.055392813,-0.07965836,-0.083265,0.08970988,0.13523652,0.085082226,0.06604351,-0.10858976,-0.123312905,0.045946255,-0.12754487,0.10872421,0.16896397,-0.2083784,-0.10334934,-0.12514381,0.11972108,0.06981855,-0.030318785,-0.11366732,-0.036079794,-0.08488864,-0.114109576,0.024335612,0.009418459,-0.14265165,-6.649567e-05,-0.16238457,0.14702336,0.000235941,0.06631489,-0.17033029,0.028930593,0.025863137,-0.0015923369,0.16999085,0.14929776,-0.13796338,0.07453708,-0.047052763,0.047611903,0.0973203,-0.002786056,-0.09137439,-0.20681503,-0.14001465,-0.033904724,0.02115305,0.07395244,-0.17048335,-0.03329555,-0.017104117,-0.01810083,-0.0068708,-0.006318118,-0.0992885,0.07228648,0.030302607,-0.10241918,-0.33660442,-0.046100985,-0.010140224
0.008648807,-0.16199873,-0.058049295,0.039125547,-0.17982985,0.00805619,0.09599997,0.13562335,0.07985878,0.045886658,0.01881916,-0.12000502,-0.100618824,0.010989251,0.1448992,-0.018408442,0.0070349313,0.00796997,-0.1252029,-0.03217577,0.13405414,-0.1324609,0.010270051,0.047938418,-0.06591791,-0.07120523,0.14875421,-0.031967845,0.071941026,0.00040877995,-0.14046721,0.019558925,-0.11600081,-0.14575884,-0.03861746,-0.18241565,0.027198931,-0.09910702,0.055455662,0.108823135,-0.021736756,0.019241627,-0.024389556,-0.07156804,0.080226116,-0.08906811,0.20576888,0.12632322,-0.034733158,0.002344047,0.23163128,0.017529631,-0.018451676,0.046400603,0.029677942,-0.20418796,0.10401543,0.046957385,0.14101158,-0.07721982,-0.0057397634,-0.075255975,0.1531245,-0.09484039,0.03767232,-0.10442097,0.0029579755,0.069579996,0.08959328,0.0740236,0.15086322,-0.052232374,0.16466747,0.054485556,0.0029668848,-0.07678506,-0.02534583,-0.22066677,0.011325774,-0.031753685,0.068676464,0.13147187,0.06933685,-0.098474964,-0.025833026,0.030244881,-0.061837263,-0.090101354,-0.023653813,0.0705149,0.10056855,-0.12119759,-0.006358075,0.1329885,0.0069671515,-0.29661396,-0.091239735,-0.17058893,0.03145258,0.06464869,0.09683112,-0.045506094,0.00027420447,-0.064615026,0.01810684,0.09947703,0.0361393,0.086211935,-0.028543495,-0.10775239,0.065747164,0.029569926,0.037646003,0.030475631,0.03170453,-0.0644127,-0.12153765,-0.0751135,-0.19177832,-0.068464145
0.06344478,-0.07608704,-0.080492854,-0.1826461,0.15733175,-0.088815786,-0.25926086,0.1338824,0.061398648,0.050454624,0.010255999,-0.1326524,0.140429,0.048891824,-0.04930904,-0.10767014,-0.102307685,-0.066340744,-0.039720934,-0.044604756,0.032514453,0.118208095,-0.0018491328,0.08395727,-0.22702113,-0.00993283,-0.15865213,0.18467176,0.1488275,-0.21410285,0.17207946,-0.07623563,0.31837574,0.048033193,-0.16216269,-0.19265547,-0.1028758,-0.034791183,-0.28960285,0.11019345,0.30962634,-0.04666021,-0.12756062,-0.018315589,-0.16532274,0.036935627,0.007994782,0.031567264,0.14822803,-0.119763196,-0.16098364,-0.031920943,-0.0018466642,0.023749221,-0.0550293,0.26586533,-0.18072833,-0.09766874,-0.05872771,-0.07614061,0.06790051,-0.16698134,-0.15157954,-0.06774552,0.0009058726,0.16157855,-0.020857478,-0.06183876,0.103444085,-0.048230916,0.08149084,0.054999266,-0.13464592,0.044473294,0.19509941,0.12535545,-0.05520619,0.1301158,0.18418348,0.07931414,0.011551082,-0.0848641,0.0013587809,0.033901017,-0.033018485,-0.12979385,-0.05821421,-0.062334724,0.09434213,0.12242852,-0.11062302,0.0019318461,-0.17123123,-0.07063233,-0.20371617,0.112877876,-0.08867096,-0.00058710104,-0.07293761,-0.16750845,-0.26520833,0.14913706,0.043774053,0.056399234,0.07349654,-0.12941362,-0.10081822,0.04884131,-0.13373181,0.09001497,0.101782285,0.09700173,0.009015083,0.17847355,-0.0038056115,0.018199299,-0.10407882,-0.12630779,-0.11734602,-0.06807314
0.10361595,0.023626031,-0.08542114,0.10776404,-0.017003085,-0.07425423,-0.12236935,0.022951,0.015284847,-0.07582329,-0.03608831,-0.05008257,0.029012978,-0.16852649,-0.07619437,-0.13040927,-0.11332959,0.048437692,-0.0749377,0.10751845,-0.061068706,-0.09059686,-0.05825832,0.21334563,0.0041761096,-0.027173042,0.03372325,0.16243207,0.04693465,0.0010659802,-0.1596739,0.21901709,0.10558213,-0.05115599,0.26876605,-0.0067062285,-0.12218594,-0.111622155,-0.061491225,-0.091992505,-0.04823832,-0.13596429,-0.045198575,0.095244475,-0.093920276,-0.1345563,-0.06462331,0.015973132,0.1516565,0.07717504,-0.07653139,0.015499134,0.03374334,0.083536096,-0.07612953,0.032841887,-0.24764182,-0.1612829,-0.046555135,-0.025673939,-0.08523708,0.11940218,-0.21413963,-0.036095098,-0.07849493,0.08542814,0.009583536,0.019853363,0.020532222,0.020184698,0.16244137,-0.18230136,0.017838275,0.048217386,0.2241094,-0.0009855925,0.18953465,-0.1067769,0.06870716,0.019197918,0.23858202,-0.011141707,0.08581708,-0.03463598,0.10175962,-0.1133214,0.007241411,-0.11006357,0.013162871,-0.11151364,0.024635106,0.09835635,-0.105577506,0.093585774,-0.08832858,-0.1343096,-0.09357131,0.13578285,0.089555755,-0.20433028,0.031054324,-0.106000364,0.0859417,0.05770586,0.0118808225,-0.18288496,-0.08610672,0.1498657,-0.03137103,0.17543061,-0.005338135,0.23516463,0.019247144,-0.16946551,0.07895184,-0.08881876,-0.16277213,-0.03954255,0.052574683,-0.07233527
-0.045767292,-0.16632225,0.055242974,0.13344197,0.15799974,0.04362431,0.10708158,0.24178629,-0.11263989,0.1632072,0.016730202,-0.06061511,-0.085597396,-0.1409543,0.12620479,0.025720153,-0.03796886,-0.023421224,-0.030136682,0.13197304,-0.01120836,0.20846356,0.01567877,0.006748681,0.06441041,-0.03129005,-0.14614797,-0.02931127,-0.12907241,0.022690393,-0.07414359,0.06438029,0.16524062,-0.07070464,0.081338115,0.14365305,0.02986569,-0.114478745,-0.3098509,0.09994748,-0.07992743,0.023234423,0.065869525,-0.0354063,-0.09807146,-0.09644298,-0.24619521,0.023623938,0.0071432292,-0.034623623,-0.1427032,-0.06392368,0.16851757,0.14025891,-0.09652605,0.13092558,-0.07599769,-0.092656456,-0.026775973,0.090157434,0.12480325,0.12769261,-0.026584106,-0.007087491,0.08807267,0.16330667,-0.029497998,0.02902001,-0.095576964,0.1351651,0.032716986,0.0018466928,-0.21550305,-0.043156214,0.15859638,-0.15910843,0.08955409,-0.03971586,-0.017316896,0.058745746,0.054812968,0.069249414,-0.050500777,-0.088617094,-0.09453291,-0.032289587,0.006506844,-0.08278636,0.040459868,-0.043102164,-0.015989676,0.07596157,-0.043282542,0.046608232,-0.051132336,0.20019417,0.119056776,-0.08661715,-0.13652322,0.021699097,-0.043904524,-0.00079771056,0.17996822,-0.119218096,0.2806684,-0.17410795,0.21692465,0.018393563,-0.08883449,0.25521222,0.06511561,0.059708916,-0.11128563,0.13378642,-0.028384155,-0.10044831,0.011858657,-0.039442003,-0.09131799,0.029578356
0.16458547,0.12512134,0.025978228,0.13085952,-0.13680956,-0.07299945,0.02426308,-0.1313489,0.11319498,-0.0091931,-0.043104485,-0.0651266,0.086111866,0.18763362,0.22954549,-0.080840714,-0.026610363,-0.044050887,-0.0109974975,0.07725511,-0.11293282,-0.12026135,-0.06699427,-0.2459242,-0.08914737,0.15714885,-0.004216023,-0.04188333,0.17707437,-0.14803576,-0.009420449,-0.10038865,-0.09371713,0.06506986,-0.0039631864,0.16450089,0.006457057,0.060836013,0.2841437,0.04889745,0.13127148,0.034995787,0.011683174,-0.039082274,-0.023013761,0.028221779,-0.11815911,0.02687323,0.008548388,0.048773356,0.18314448,-0.150965,-0.11154942,-0.23455909,0.010817393,-0.048724886,-0.09481039,-0.09031785,0.07021318,0.013748115,-0.068194225,0.010443896,-7.579755e-05,0.0019087441,0.0024033356,-0.4326205,0.0949424,-0.0015341364,0.018456243,-0.23098609,-0.20320766,0.06914671,0.2138206,0.16820088,-0.12211044,-0.0042140814,0.099189304,-0.037902866,-0.16850792,-0.114676684,-0.17767604,0.09772861,0.011491129,-0.09302913,0.071982406,0.25160602,0.0661443,0.11592521,0.012539458,0.09280226,-0.09435488,0.095880724,-0.19685853,0.18235031,-0.06279102,0.1762139,0.05122404,0.3183917,0.08673998,0.052177798,0.07996555,-0.05020917,-0.09426441,0.10701048,-0.16040164,0.20002997,-0.1694637,-0.40136698,0.009090583,-0.038771216,0.1011525,-0.075031735,-0.021148715,-0.13970108,0.0015015039,-0.08594749,0.019927641,-0.10523833,-0.110401906,0.07228062
-0.0033629497,-0.32711318,-0.12053665,-0.23951825,0.078825176,-0.14919445,-0.12448539,0.26438296,0.054310944,-0.20004515,-0.009534872,-0.09825881,0.026322518,-0.051359583,-0.1288539,0.1340075,0.038815003,-0.10405348,0.014099102,0.12814888,0.07554196,0.39065665,-0.011763252,-0.09974137,-0.12363822,0.06631077,-0.073886946,0.033353258,-0.12710062,0.033596974,-0.32627067,-0.2587164,0.25758284,-0.16015781,-0.4074027,-0.0056322673,-0.11426828,-0.13575831,-0.46057245,0.04974676,-0.3509124,-0.08835838,0.040904894,-0.08695147,0.32957813,-0.074396834,0.045838974,0.010494298,0.22536777,0.013566685,-0.017582417,0.03522196,0.018561674,0.30786714,0.01486131,-0.22471197,0.31780344,-0.15739033,0.022797266,0.101748854,0.14433998,-0.14585258,0.16676836,-0.025798583,0.014902559,0.07025488,-0.12196132,-0.13982126,-0.038712718,-0.1453144,0.13705885,-0.06887449,-0.2131056,0.093961276,0.43393043,-0.061314,-0.07299788,-0.09103466,-0.16848485,0.06008221,0.19482285,0.015891396,5.9528407e-05,-0.072986975,0.10039971,0.09568534,-0.0005600068,-0.012586184,0.05128389,0.02664757,0.24428056,0.082966134,0.27210876,0.149293,-0.015904779,0.30134585,0.09399463,-0.0028912304,0.041780334,0.23314224,-0.26235962,-0.01310471,-0.03868832,-0.070532136,0.22775045,-0.0067989747,0.18361638,0.12934409,0.28511566,0.09446139,-0.03145346,-0.11549696,-0.17990163,0.11957561,0.08103549,-0.17762835,-0.22513822,-0.11576558,-0.040228546,-0.1159279
0.069815025,0.17751378,-0.13980633,0.0819793,-0.1834968,-0.109018914,0.011648968,-0.117025495,0.09512911,-0.067377605,-0.07295984,-0.10701894,0.14255133,0.19446184,0.15832736,0.0047962205,-0.09225734,0.06307673,-0.0384252,0.22248517,-0.16551183,0.09017674,-0.004356102,-0.06662044,0.10612706,0.09996192,0.31494758,-0.1043424,0.025243303,0.14015312,-0.073267974,0.031187035,-0.14764217,-0.043693334,0.1725703,0.22018231,-0.08886583,-0.09921591,0.094854794,-0.1587313,-0.15220645,-0.078298934,-0.059472613,-0.117330074,0.132553,-0.05777891,0.0108668925,-0.012706822,-0.0010014357,-0.13614437,0.19584669,-0.30016613,-0.13210155,-0.23769139,0.20740867,-0.31844875,0.05419742,0.0835322,-0.14198004,-0.06944613,-0.01630199,-0.023824567,0.030202648,-0.048024572,-0.08572247,-0.36884868,0.18078157,-0.06780704,-0.054107513,-0.1489976,-0.282999,0.037526783,0.17860526,-0.15213275,0.033201545,0.10210272,0.13111521,-0.1000656,-0.03047175,-0.07249073,-0.1299975,-0.024343178,0.13850492,-0.11460606,0.16317464,0.24062873,0.045809943,-0.04648857,-0.037242148,0.005357069,-0.009091401,-0.0342905,-0.27538514,0.11174167,0.11550951,0.15821604,-0.033192605,0.2238784,0.008638453,-0.13170366,-0.10543089,-0.06299037,-0.027904633,0.21679002,-0.075988844,-0.091416836,0.07688375,-0.47947124,0.21003838,-0.12837915,-0.07540757,-0.0538356,0.005797294,-0.25892702,0.03637143,0.09623432,0.009011291,-0.08838802,0.020068863,0.064887784
