-0.04700097,-0.033172794,-0.12501809,0.111694336,0.06777791,-0.009170582,-0.0064018047,0.1708724,-0.07479149,-0.07546704,-0.055622265,0.06991686,-0.06302904,0.069914736,0.029307084,-0.2155369
-0.18490939,-0.08087749,-0.013827246,0.09441365,0.07075575,-0.023150327,0.051755156,0.04005395,-0.0802784,0.0017727215,0.12944148,-0.10838688,-0.06500195,-0.072641894,0.10218728,-0.22092497
-0.09307249,0.052836504,-0.13569634,-0.07020514,-0.16827372,-0.17706737,0.04516601,-0.13109884,0.26597205,-0.042246744,0.1281171,-0.03604356,-0.20421654,0.043390725,-0.040072165,-0.2969007
-0.22061065,-0.05501569,0.17619206,0.02018198,0.06811643,-0.15625152,-0.21177593,0.095921755,-0.0781806,-0.022346795,0.08359686,-0.014849397,-0.011218322,-0.05054404,-0.08758916,-0.010056094
-0.089746,-0.11895549,0.009054389,-0.22987984,0.037753753,-0.029050361,-0.055015028,0.079819985,0.03965778,0.07263695,-0.008532376,0.0013519273,-0.18623936,0.07304771,-0.06338039,-0.1944662
0.042737324,-0.19589607,-0.13928561,0.012361494,0.0752667,0.13177286,0.08294917,-0.0913849,0.030077022,-0.12558535,0.016298447,0.12981611,-0.06704094,-0.1176433,-0.057085596,-0.20729582
0.052739393,-0.03660616,-0.0022058976,-0.02391396,0.044930883,0.18320523,0.06419003,-0.031100066,0.07840245,0.15400663,-0.10259913,0.08754115,-0.08545675,0.055492114,-0.1787208,0.020727344
0.0990741,0.089583665,-0.062369823,-0.010423112,0.05186321,-0.0014085341,-0.033479158,-0.10666716,0.16475111,-0.075531624,0.1631434,-0.08643813,0.06448728,-0.069802746,0.11392964,0.012824405
0.07898113,0.17816938,-0.25423038,-0.19741353,-0.1611613,-0.008087702,0.08623946,0.010921669,-0.08303107,0.047005367,0.13010842,0.13409272,0.1036205,-0.08874235,0.10528002,-0.06937611
-0.13443996,-0.07774749,0.19248115,0.07112764,0.10076713,-0.13674505,-0.13540356,0.058605347,0.015925944,-0.05722871,-0.08427402,-0.085294046,0.07479446,-0.022283887,-0.07317695,-0.043085396
0.037365183,0.0045468383,0.1132124,0.12582357,-0.089493915,0.1697065,-0.059285272,0.24082014,0.010964056,0.024800321,-0.018494554,-0.080282934,0.102069035,-0.23764183,-0.03928879,-0.001271399
0.117405035,-0.007535773,-0.073984124,0.18103442,0.043353207,0.032661363,0.031053305,-0.03196342,-0.115841016,-0.044808462,-0.094251394,-0.005857559,0.08402441,0.053554583,0.026229683,0.026728654
0.059852943,0.0054086186,0.16651489,0.1370864,0.0335365,0.23062153,0.019122094,0.09116249,0.16201666,0.10802484,-0.080333374,0.00088699337,-0.071460225,-0.16054723,-0.1427025,0.21814264
0.030362416,0.049235422,0.029392635,0.1610091,-0.11835065,-0.13886708,0.009616313,-0.12643722,0.100953884,0.05520646,-0.09278519,0.01625915,-0.06953118,0.13623096,0.100505844,-0.06638014
-0.082619384,0.27157715,0.020322505,-0.2747471,-0.2811594,-0.06704504,0.01544054,-0.029349403,0.08119205,0.2901297,0.05256248,-0.023157291,0.037828103,-0.19250512,-0.06522089,-0.046188645
-0.02019295,-0.102903165,-0.03235129,0.2084514,0.034626428,0.02982709,-0.23075368,0.13887666,-0.11571285,-0.3219522,-0.0064119045,-0.19382234,0.099122636,0.0005147538,0.15081273,0.15832016
-0.051311567,-0.10041662,0.27447098,0.16310985,0.041059576,-0.14475898,0.10196373,0.3230809,0.0012878616,0.18568109,0.060011808,-0.12710942,0.068387136,-0.11095495,0.09169717,0.173231
-0.015715608,-0.05888867,0.018085526,0.04700912,0.056937538,-0.0032355997,0.014168966,0.16726272,-0.027392682,0.06256366,0.044226125,0.060219336,0.01144133,-0.036443125,-0.13063826,0.10879054
-0.026823347,-0.15690222,0.17538464,0.051595617,0.07174182,-0.0021999117,0.062141623,0.112502195,0.03553606,-0.0051981714,-0.034898296,-0.12193656,-0.0784785,0.035683934,0.1069122,0.05812966
0.10127913,-0.046937335,-0.02095688,0.072807714,0.17786033,-0.0767266,-0.005356641,-0.15136857,0.17647228,-0.09633634,-0.050152767,-0.0109796645,-0.11993687,0.052644223,0.07738121,-0.12887992
-0.03229453,0.043724168,0.057610467,0.18483403,-0.27395168,-0.08882116,-0.00039983806,0.0556071,0.108016156,0.115967974,-0.060417388,0.0039709113,0.049146477,0.06981552,-0.11133745,-0.09305451
0.0014895444,-0.2580949,-0.33613676,0.01194331,0.22401729,-0.08066715,-0.15765071,0.21218327,-0.34743112,-0.27107963,0.03008299,0.0057345107,0.14696138,-0.06553654,0.074203506,-0.00043661578
-0.06900703,0.0013289858,-0.059928276,0.072948545,-0.043788005,-0.21372505,0.060331427,0.17542739,0.058882564,0.09060032,0.20328708,-0.004401287,-0.10157297,0.06872088,0.09457229,-0.018886767
-0.03791282,-0.116059884,-0.011407403,-0.06017341,-0.12836097,0.025497595,0.18619755,0.09761858,0.04358536,0.09858657,-0.03299228,-0.033114173,-0.105755664,-0.0091870595,-0.091937646,0.16727993
0.09067806,0.04035306,-0.18950048,-0.14220946,0.15404674,-0.16596423,0.016216265,-0.0060428153,-0.053866066,-0.012344343,0.090860635,-0.14493516,-0.17940867,0.06763617,0.021159511,-0.14940211
0.030401535,-0.116867915,-0.10714206,-0.08458487,-0.12335896,-0.07197739,0.044339966,0.010169859,-0.079425454,-0.071560375,-0.100691795,-0.15703093,0.08105495,0.05548952,0.119768925,-0.11630141
0.0018781835,0.06751719,0.120267086,0.1335804,-0.23948443,-0.025704086,0.042679682,-0.0045674425,0.06586702,0.038711883,0.014136697,-0.06012083,-0.09513568,0.18776144,0.0201325,0.05470461
-0.13386121,0.05548868,-0.5162532,-0.3016099,-0.063518055,-0.21649012,-0.080829464,0.025675997,-0.04483279,-0.049268957,-0.10280023,0.11643352,0.002234576,-0.3833395,0.1938557,-0.089675345
0.028138494,0.1028825,-0.13926703,-0.14265478,0.10252893,-0.3170015,0.055014215,0.053880274,0.24767488,-0.085519895,0.1957013,0.009867434,-0.19184218,0.16534524,0.094218686,-0.2230303
0.07149677,-0.055666707,0.07196479,-0.046404988,0.08359195,-0.10805025,0.09206191,0.0403852,0.1883975,-0.077333786,0.10757949,-0.19097193,-0.20246528,0.008494991,-0.2262528,-0.0505559
-0.029745424,-0.17912751,-0.0583316,-0.064240284,-0.09133043,0.11714157,0.06698176,-0.11400347,0.08388714,-0.1987561,-0.06271883,-0.0025298544,0.043742903,0.11905553,-0.111719556,-0.07810073
-0.04441839,-0.14263153,0.024815002,-0.028284844,-0.05442271,-0.080348104,0.044804122,0.114727594,-0.098578565,0.046789024,0.057964705,0.0011332969,-0.1604509,0.05623982,-0.030107802,-0.044132907
0.13955373,0.021556616,-0.00013149482,-0.06639382,-0.110455364,0.030532893,-0.05183618,0.13505206,0.15476231,-0.25025398,-0.19559336,-0.15376088,0.06354461,0.033668734,0.084214374,-0.092103146
-0.058345094,-0.07587989,0.02985546,-0.028325709,-0.031710323,-0.08126559,0.06915398,0.21140964,-0.059795067,-0.14447798,0.08390299,0.017192878,-0.10660084,-0.06994432,0.11199689,-0.057752505
-0.043172598,-0.1370025,-0.029711643,-0.088751644,0.03053732,0.08974707,0.21819936,0.10702635,-0.16886552,0.038504004,-0.024360778,0.17205939,0.07005909,0.07505389,-0.054314375,-0.17451364
0.12513441,0.003282388,0.20784628,-0.02603113,-0.012500126,0.03624123,0.04098637,0.060710095,-0.13780265,-0.13774006,-0.10155785,0.21548198,0.17599905,-0.1013108,-0.16568273,-0.093183726
0.024849674,-0.041403525,0.03937598,-0.08311078,0.025368478,0.046488,0.029795282,-0.1337975,-0.0076809283,0.061145656,-0.07599341,0.12511544,-0.12914854,-0.07515161,-0.19873601,0.054809175
0.055437785,-0.0016214751,0.11977653,-0.03436552,-0.0747817,0.10092864,0.036255132,0.12424521,-0.015852066,0.22706385,0.12679383,-0.12651926,-0.16983698,-0.14760122,-0.14376782,0.098136894
0.20128918,0.2753965,-0.20798668,-0.32168534,-0.33617592,-0.19533676,0.018263891,0.07124335,-0.021387078,0.21820413,-0.028575383,-0.19928981,-0.1863755,-0.12807801,0.06839991,-0.09822598
0.05133392,-0.16838713,0.11212183,-0.1496579,-0.13499418,0.21001995,0.14322135,0.27370894,-0.16601539,-0.1372908,-0.015353146,0.03470146,0.35829362,-0.097832546,0.014115147,0.16120094
-0.051825147,-0.12185267,-0.043271728,0.10296219,-0.24633206,-0.032164305,0.08361438,0.2273549,-0.13846375,0.030415682,0.07902509,0.16253448,0.16909264,0.10344335,-0.0341593,0.0038261686
-0.04287284,-0.014483156,-0.0070732073,-0.017433826,-0.06816295,0.08287995,-0.12360178,0.05053937,0.038841795,-0.0004159301,-0.0681166,0.08752751,-0.05072938,0.06515165,-0.27453405,-0.023065094
0.0343909,0.03469547,0.028099269,0.08787095,-0.050949056,-0.07941318,0.0732085,-0.04734035,0.004217424,0.116632424,0.010015203,0.02990423,-0.15322194,0.065839216,-0.19448774,0.0037803857
0.11262684,0.081286274,0.1437868,0.07955754,0.025797283,0.064765655,-0.05630586,-0.0007188447,0.089839146,0.2060333,0.104894444,-0.0077182176,-0.028200427,-0.03068812,-0.10475614,0.017500719
-0.025763737,-0.07269173,-0.2452115,0.052314024,-0.1335985,-0.21067165,-0.040500384,-0.0881429,0.11608066,0.3112694,0.02859715,-0.058777925,-0.28317362,-0.32782048,-0.3800962,-0.15443125
-0.052900314,-0.07768325,0.2583139,-0.12889504,-0.27794167,0.13487865,0.09098377,0.25881225,-0.30750433,-0.539875,-0.041958235,-0.055509187,0.3104259,0.0902542,0.07212057,0.12634867
-0.13834924,-0.16194834,0.14590542,-0.052081507,-0.15549517,-0.004593143,0.29354095,-0.0032711094,-0.048207793,0.114202484,0.002886763,-0.050431248,0.0045094946,-0.042044703,-0.270708,0.15774837
-0.094863325,-0.13640074,-0.045856286,-0.014334896,-0.023260975,0.05158471,0.054928698,-0.02912929,0.19465628,0.09768735,0.15294185,0.13175875,-0.038823154,0.045045797,-0.3198539,0.101301
-0.069840655,0.058931757,0.07207608,0.047352836,0.070205905,0.05972213,-0.029443076,-0.15816262,0.031162685,-0.0582468,-0.08472262,0.09099617,-0.09871864,-0.039191533,-0.109225415,0.055272684
0.047553502,-0.047462653,0.14100063,0.09031827,0.12694232,0.018693224,0.1414865,0.06475419,0.035402145,0.02258516,0.09692297,-0.034602456,-0.07850651,0.08935756,-0.02983357,0.16214254
0.112584844,-0.043679763,-0.10489045,0.3312772,-0.07653749,-0.13709879,0.100616515,-0.0884191,0.18444104,-0.0043722205,-0.098448575,-0.010140622,-0.23674248,-0.005694584,0.0047351355,-0.07787775
0.024255658,-0.13582389,0.05460398,-0.2157022,-0.28411183,-0.09965376,0.23878281,0.019568432,-0.24635912,-0.08204442,0.046206653,-0.42774764,0.027450535,0.033796154,0.028207855,0.064506724
0.007899321,-0.13622236,0.10141425,0.013636296,0.027425334,-0.14644055,0.17928651,-0.1022945,0.1654248,-0.006318826,0.080457136,-0.18381369,0.0818268,-0.06923425,0.00078443316,0.18166287
0.0064928965,-0.0064302706,-0.24324867,0.1619902,0.21401641,0.03246526,0.14550592,-0.20829442,0.07583002,0.06869873,0.043368712,0.1505797,-0.10864941,-0.012286443,-0.080414,-0.051962823
0.058931097,-0.09318395,0.15211152,0.0052129994,0.14346485,-0.015449935,-0.050272763,-0.00029504768,0.044191744,-0.0067430893,0.05748599,-0.15484999,-0.098392494,0.049248837,-0.028873645,-0.04440474
0.065133534,-0.07945158,0.028786099,0.038712796,-0.10176775,-0.19048677,0.047207355,0.03359227,-0.10397771,-0.09952825,0.06924419,-0.045174304,-0.19585001,0.21597423,0.041723214,-0.14571828
0.06343113,-0.034141514,0.0049122972,0.27871177,0.04515573,-0.12915753,-0.04580629,0.10017953,-0.019650498,0.08732049,0.09091488,0.053357832,-0.037926905,0.1564816,0.10452803,0.14206566
-0.23518075,0.08169342,-0.35482842,-0.15110031,-0.08153176,-0.3666369,0.07717723,-0.14639555,-0.18722093,-0.10521762,-0.007886161,-0.26717314,0.02739319,-0.26578516,0.094532944,-0.1362399
0.056932133,-0.020118356,-0.041729268,-0.045945354,0.31318378,-0.06277422,0.16073827,-0.27333173,0.12963592,-0.18386504,-0.011403041,-0.09356092,-0.22229181,0.027785216,0.10005964,-0.087377936
0.08694525,-0.022470884,-0.027833585,-0.088173464,0.26703942,0.060183723,-0.061885465,0.0781488,0.07282355,-0.08337793,-0.018245785,0.10001276,-0.21655613,0.08888951,0.029959727,-0.11623295
-0.07642596,-0.06919464,-0.082499,-0.039477773,0.025908954,-0.107395954,-0.049407866,-0.116281115,-0.1318794,-0.11329174,-0.15519445,-0.09563935,0.2166111,-0.016146094,-0.23886512,-0.05459675
-0.016332336,-0.04596465,-0.029203463,-0.09275811,-0.096098855,-0.044933576,0.016031278,-0.042926185,-0.12504089,-0.046469975,-0.08068829,0.13526046,0.033142027,0.12105661,-0.106531635,-0.0870867
-0.121361114,-0.08036566,0.05764403,-0.1612496,0.04861265,0.08708873,-0.10783782,0.10391632,-0.14784321,0.070022576,-0.3153775,-0.08835877,-0.0064869476,0.23929183,-0.05279965,-0.15646033
-0.039928753,-0.30147862,-0.14785612,0.020494647,-1.3317185e-05,0.068794034,0.1603637,0.011893185,-0.0072762193,-0.12565342,0.15784185,-0.00717027,-0.18149328,0.1784764,0.124739215,-0.007862612
-0.05287177,-0.15712318,-0.21006554,-0.12875527,-0.0148256505,0.039831035,0.01317735,-0.16978134,0.078000955,-0.17959563,0.015504281,0.105296366,-0.10285283,0.22442026,-0.17186968,-0.034897618
-0.002539569,-0.045398027,0.16110076,-0.22553217,-0.10968714,0.13591723,0.0685344,-0.059533305,0.061716758,-0.023997353,-0.04811403,0.081617825,0.031391747,0.078689925,-0.45316052,-0.041327633
-0.16267428,-0.0015516904,-0.04288445,-0.1024303,0.027042957,-0.10514726,-0.05147488,-0.21555227,-0.018340694,0.12998569,-0.123877145,0.014879169,0.12531626,-0.09614574,-0.19522059,0.006772617
0.06912916,-0.008877929,-0.1138334,-0.025984233,-0.06342332,0.07435165,0.09281446,-0.0942992,-0.04424015,0.20400938,0.025389267,0.00748931,-0.18713865,0.045925144,-0.10363046,0.034662757
0.19614008,0.09985228,0.031183617,-0.25072318,-0.12375771,-0.18173358,-0.109500736,-0.037730522,0.084896825,0.19801576,-0.24335806,-0.07797784,-0.18040298,-0.046768695,-0.36091673,-0.11255537
-0.014967901,-0.31270242,-0.11735855,-0.07758966,-0.27566904,-0.10808676,0.24981926,-0.18831056,-0.30187187,-0.07536228,0.14799835,0.056447398,-0.31369123,-0.054268185,0.02015322,0.07828449
-0.06746379,-0.13914119,-0.24305439,-0.023902534,0.043498963,0.0025328859,0.2308642,-0.33478183,-0.10004847,-0.102381594,0.020390062,0.14441355,-0.075490616,0.18645887,-0.3306158,0.08789047
0.040432516,-0.15586992,0.09288498,0.0605279,0.01977871,0.047574062,-0.113731794,-0.2718613,0.062033687,0.014031733,-0.25677085,0.07170408,0.21014988,-0.08882603,-0.079087,0.07783736
-0.05691232,0.009567771,-0.1667594,0.038447533,0.030053228,0.026848508,-0.11449548,-0.116558544,-0.039390597,0.1426272,0.082325004,0.048728734,-0.08104072,-0.10970958,-0.03506633,0.01696587
0.012658447,0.01627835,0.0708864,0.112678945,-0.010687274,0.051693752,-0.007994085,-0.171949,0.08036786,0.11780867,-0.043749787,0.037335284,-0.10282236,-0.067345046,-0.06402822,0.001981891
-0.031094663,-0.014099249,-0.089470245,0.23783554,0.06327005,9.390862e-05,-0.11269924,0.14438511,0.11194214,0.15548722,-0.19140682,-0.119336076,-0.065008216,-0.57932127,-0.20675448,-0.18920071
-0.15284872,-0.15387815,0.14745699,0.07671098,-0.19618192,0.05848754,0.28684768,-0.41131043,-0.13771416,-0.28064606,0.1885668,0.051265374,-0.0597747,-0.019127494,-0.44009316,0.21571024
