0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.027994135,0.11221663,0.071455345,-0.052008327,-0.0032903908,-0.110901654,-0.1464686,0.04701841,-0.067370065,-0.14647783,0.07893672,0.08308399,0.07464448,0.06486403,0.14635798,0.013704246,-0.13859674,-0.13761343,-0.09965523,0.061260607,-0.14505054,-0.07651319,-0.11020274,0.19295776,0.06418648,-0.013891512,0.13486089,-0.10938704,-0.049669113,0.13796136,0.06520548,0.05080634,-0.14999874,0.11188344,-0.15670238,-0.08968967,-0.005658015,0.034170598,0.09458927,0.029241718,0.15246105,-0.1352798,0.04502054,-0.05521167,0.08876118,-0.07634849,0.09938353,-0.03758238,0.0043223808,0.16151218,-0.024709083,0.15632527,0.033711717,-0.05423458,-0.09676405,-0.06662721,0.05677233,0.097807236,-0.14168899,-0.11691125,0.049684078,-0.083457276,-0.16104238,0.17285518,-0.1570271,-0.16136995,-0.09068008,0.13349798,-0.0026552589,-0.039730866,0.074117914,-0.07809044,0.10870608,-0.006938256,0.15886183,0.09950711,0.073700115,-0.08571052,-0.14333361,-0.012185686,0.02994286,-0.09413629,-0.12946486,0.13451949
0.10165931,0.044411957,0.013633989,-0.011071324,0.11488491,0.10781358,-0.110408455,-0.11619471,0.043614652,-0.03165841,-0.117789425,-0.11703035,-0.08022255,0.082561694,0.083828405,0.04805146,-0.11481681,0.068141825,-0.11072121,-0.11826752,-0.051262397,-0.007245469,0.0051660463,-0.027246667,0.14944337,-0.004480968,-0.073198155,0.1071711,0.21032144,0.15152176,-0.14565124,0.12882344,0.051859535,-0.0059698718,0.002499833,0.04325941,-0.11268371,-0.12606284,0.10827848,-0.11445175,-0.16645202,-0.05845398,-0.07799835,0.050809484,-0.07592093,-0.14396994,-0.073312014,-0.10052033,-0.1439226,0.08215104,-0.12326427,-0.09703898,0.021594381,-0.105732426,0.16444331,0.053101186,-0.011896026,0.14361434,-0.099329725,0.09112844,0.14438748,0.09355804,0.20092686,0.017392024,-0.00853314,-0.019270338,0.17986855,0.120705,-0.1453716,0.027059438,-0.0802208,-0.03931117,-0.064022645,0.11374566,-0.13861716,-0.018532243,0.056938145,0.14949217,-0.04801947,-0.055004515,0.109805815,0.034049828,0.10883118,-0.13839673
-0.081914514,-0.14659262,0.12987413,-0.11401672,-0.14336668,0.15273653,-0.13257162,-0.0489512,0.18935956,0.3195603,0.18850428,0.12937078,-0.26280174,-0.17588875,0.1185193,0.16711043,-0.06913455,0.2149164,0.21961023,0.17064606,0.08395394,0.14695427,0.02801007,0.1428229,0.036774915,0.011269575,-0.056363523,0.2611909,-0.27572,0.12894706,0.1683965,-0.10339082,0.13431953,-0.07215726,-0.08984802,0.061584637,0.10519021,0.013931237,-0.089900956,-0.079667926,0.09570641,0.21750408,0.02888277,-0.16892077,0.22033471,-0.11071348,-0.048276693,-0.06785964,0.2325555,0.039249297,0.014018957,0.12463305,-0.061565623,-0.124669775,-0.044659402,0.11569934,0.08492927,-0.17939539,0.2353651,-0.04644378,0.023831606,-0.10181025,0.0038335202,0.115332305,0.22853291,-0.1660824,0.01531838,0.104773045,0.09390079,0.11888959,0.021135524,-0.05927218,-0.04557876,-0.1574783,-0.21277454,-0.0628729,0.1447956,0.097019956,0.061184213,0.083701864,-0.23021162,0.09563796,-0.100515634,-0.203619
-0.15875423,-0.10222615,0.1559614,-0.07313956,-0.016903609,-0.04350991,-0.09923735,0.09370402,0.17621335,0.19500166,0.19783415,0.11212163,0.15667349,-0.20276853,0.018105129,-0.09747224,-0.015528404,-0.12677282,0.036415804,0.038861673,-0.07686201,0.05257653,0.014578467,0.14012569,0.013958795,-0.094693914,-0.035068195,0.041081976,0.036123727,-0.025873067,0.1049653,0.15048419,0.08238528,0.057448078,0.09837421,0.16889165,0.13131669,0.0038088777,-0.11607749,-0.029544583,-0.1963087,-0.14779451,-0.13685726,-0.07679138,-0.17638794,-0.103038765,-0.04123909,-0.16274714,0.0757705,0.12370964,-0.02407928,-0.025519256,0.073019944,-0.16988164,-0.19543368,0.26160568,0.022071712,-0.19981217,0.020344483,0.026957104,0.11730515,-0.05688929,0.18606879,-0.057811704,0.15788682,-0.12861226,-0.0792086,0.035293687,0.09525254,-0.01681894,-0.003820359,-0.24865568,-0.10419447,-0.2894101,-0.17974843,-0.01203604,-0.06770883,-0.0077921236,-0.10689799,-0.010147571,0.14104787,0.14212202,-0.11032769,-0.15055238
0.05054292,0.077004775,-0.1436785,-0.035358436,0.1010835,0.26804367,0.018963393,-0.0857733,0.01987549,-0.21880929,0.0758637,0.20202456,0.11970061,-0.074626,0.21518429,0.21102469,-0.013623268,-0.29218715,0.20359926,0.15737842,-0.1643884,-0.13522404,-0.16152471,-0.07185366,0.18291886,-0.015681379,-0.2511203,-0.007924406,-0.15517795,0.07905979,0.05922108,0.12316037,-0.06398709,0.09145355,-0.09322619,0.16875973,0.09496684,0.057221264,0.04647545,-0.14111911,0.064164065,0.043339454,-0.10217984,0.20261605,0.018200941,-0.16473684,0.004608704,0.026869258,-0.08705676,0.006512043,-0.13760442,-0.017348535,-0.035846967,0.16450141,-0.21366552,-0.05217394,0.025605787,0.05891466,-0.039515413,-0.08169635,0.13136251,0.023495559,0.003808485,-0.15246381,-0.14889953,0.09662397,-0.053138908,-0.033319846,-0.3229405,0.026597429,-0.20013253,0.19260271,-0.062130578,0.04563041,-0.023706544,0.056393106,-0.10504192,-0.019158354,-0.13782509,-0.08759374,0.1804047,-0.16294035,0.065454915,0.1488124
-0.032721877,0.055261932,0.0065905736,-0.11376474,-0.03426602,0.014381228,-0.18894255,-0.19780022,-0.13034064,-0.06437012,0.09094001,0.0033104217,0.17285003,0.17045741,-0.13573045,-0.04953996,0.053020153,0.13127944,0.15636595,0.03479975,0.16841014,0.14497893,0.101151146,-0.07125885,-0.025255319,0.2673143,-0.07189549,0.18254454,-0.13480991,-0.1370549,0.030005822,0.04469227,-0.043739896,0.16676818,0.032620143,0.08571306,-0.14072455,-0.17316476,-0.15773498,-0.030162888,-0.09886189,0.07734725,0.047777645,-0.1305263,0.13456349,0.12327624,0.09146757,-0.12177476,0.12183464,0.09981008,0.14649501,-0.027485527,-0.17906,0.0673744,-0.08577841,-0.020732768,-0.06803162,-0.1318799,0.20210935,0.163366,0.20582296,0.14735527,0.10313449,-0.16858909,0.03111171,0.011039289,0.10720894,0.2125142,-0.056055076,-0.19223171,0.0500856,-0.08832356,0.017864605,0.07295308,-0.04391591,0.07323057,-0.043743227,0.049472466,-0.043252096,-0.08914158,-0.08095326,-0.028341446,-0.14818913,0.08593255
-0.11388153,-0.05569817,0.01919983,0.09383552,0.14226072,0.05137221,-0.089479424,0.0365223,0.059515584,-0.164662,-0.008443174,-0.19967833,0.017938545,-0.06962215,-0.04032907,-0.1459604,0.09853245,0.09600585,0.030792993,0.054438718,0.1406778,0.12011648,0.020945674,0.028348358,0.1239443,0.1287145,-0.10056383,-0.007827254,0.009636913,-0.15967943,-0.08167875,-0.03333046,0.16871738,0.12558302,-0.1179292,0.11217089,0.11063732,-0.12535086,-0.060726937,-0.058509503,0.0019220184,0.14453135,-0.123869255,-0.16357143,-0.09338031,-0.075588346,-0.11480525,0.13295129,0.0042224736,0.1552096,-0.05313362,0.041696995,-0.11267552,0.10724016,-0.0513919,0.023232237,0.025786594,0.11156966,-0.12284908,-0.042222623,0.12628339,-0.14132299,-0.14087468,0.02738589,-0.038248144,-0.020692753,0.07292548,-0.10223899,0.004613494,0.075268984,-0.05002579,0.097647145,-0.10220959,0.16562568,0.12533434,-0.038371753,0.015230252,0.1886526,0.062307663,0.1452776,-0.12648681,-0.12393114,0.04265524,0.10823198
0.032732565,-0.12943138,0.04041041,-0.024413673,0.15534635,0.098400965,-0.09361618,0.14580296,0.12163193,-0.047294002,0.10737621,-0.03506846,-0.12525609,-0.15178078,-0.07430699,0.0756042,-0.08856086,-0.019613182,-0.0783859,-0.14179173,0.053242583,-0.019633953,-0.008308998,-0.024711903,0.11588789,0.06498063,-0.005904726,-0.075031415,0.118633814,-0.046515018,-0.020919487,-0.06436135,0.017826665,-0.03983891,-0.085508294,0.16246004,-0.029624918,0.15559408,0.13932097,0.13068692,-0.061792627,0.06356004,0.037394427,0.120950595,-0.1564801,-0.037045024,0.048224144,-0.13993254,0.006729981,-0.05188744,-0.029186852,-0.13743734,-0.07532177,0.12809841,0.16529608,0.15466864,-0.12615968,0.097143866,-0.13293207,-0.06557165,0.04429836,0.015824616,0.13442375,-0.023974448,-0.04117876,-0.024042714,0.12439006,-0.12864426,-0.1907133,0.035402138,0.110736534,-0.1027882,-0.020588243,-0.04759037,-0.1446931,-0.14443077,0.08530698,-0.12565072,0.010617353,-0.070233636,0.04626237,-0.09511199,-0.0671244,-0.09242903
0.08290832,-0.041622706,-0.08854366,-0.05224896,0.11696785,0.07184965,0.09552774,-0.15539303,-0.18704753,0.12562135,-0.0013091656,-0.078510255,0.1191411,-0.12260033,0.108372144,0.11462396,0.10559752,0.059097655,-0.069009736,-0.14603199,-0.18474303,0.022411652,-0.029078782,-0.007202994,-0.105683796,-0.13489974,-0.03831244,-0.17357,-0.10369484,-0.021292245,-0.14055213,-0.08121473,-0.08595849,0.183791,-0.0824157,-0.12775812,0.15024972,0.122998014,-0.019576132,0.08054471,0.1457274,-0.0055142995,0.09353423,0.17804721,0.018914975,-0.037667498,-0.053498782,-0.03884782,0.04952445,-0.07324055,0.038583692,0.17358692,0.019491937,0.019553553,0.050376892,0.040077116,-0.079379596,-0.061561666,-0.18930751,0.2663083,-0.21795939,-0.0064621298,-0.07900942,-0.04993522,-0.035538614,0.1290246,0.035948258,0.060891468,0.09393099,-0.078426644,0.048028186,-0.16054678,0.012105688,0.03954399,-0.08144958,-0.13304168,0.08347378,0.104355246,0.050624527,-0.021801334,-0.034650423,-0.06529226,-0.039600037,-0.080121666
-0.13037583,-0.25227788,-0.15569809,-0.00061083335,-0.034148257,-0.059866555,0.06369188,0.08489055,-0.08551031,0.15406741,0.024234142,0.14694263,0.006354253,-0.25968826,0.08131003,-0.0918308,0.05579696,-0.17587444,-0.13160208,0.11224716,-0.29176584,-0.10848112,0.18426248,0.028671779,-0.06808139,-0.080667295,0.29611367,-0.1368791,0.22508936,0.2000292,-0.020230245,0.15293403,0.056990672,0.118475735,0.18304943,0.07582347,-0.13272576,0.059616998,0.09661415,0.20772295,-0.23306637,0.11727981,0.018070307,-0.17690322,-0.021775544,-0.021725122,0.21731888,0.11703643,-0.0024326288,0.09835746,-0.07536615,0.18325798,-0.07782794,-0.20677397,0.15644798,0.059903726,-0.088211514,-0.25502533,-0.039583005,0.017175503,0.17123833,-0.063727416,-0.06595874,-0.15882963,-0.039644424,0.14492667,-0.011533966,-0.16251214,0.123327866,-0.17571887,0.014607396,0.11286849,-0.08356465,-0.11185163,0.06274703,0.07369478,0.1636181,0.05857903,-0.20163085,0.058207754,0.19497584,0.076122865,0.16762482,-0.14494337
0.19880657,-0.08687825,-0.20748049,-0.04925271,0.181014,-0.069867514,0.2350789,0.14408125,-0.03650105,-0.24407423,0.13191882,0.03496005,-0.020282926,0.07950084,-0.04139585,-0.034136627,-0.15618007,-0.033426546,0.059724566,-0.09486754,-0.21112525,-0.23237067,-0.17650826,-0.28330323,-0.07160634,0.26633987,-0.35936823,-0.025170349,-0.29692903,-0.0487792,-0.18100612,-0.1261309,-0.19275264,0.20808235,0.20622031,-0.09218221,-0.14112394,0.002456531,-0.0792185,-0.02943808,0.0077072717,-0.080521435,0.12071304,-0.10731833,0.0151282335,-0.17287116,0.038024943,0.108195804,0.25519803,0.107617624,0.30036828,0.16376026,0.08148958,-0.105845764,-0.065690994,-0.05320365,0.034236114,-0.24432182,0.11674427,0.0093943905,0.26901326,0.093957506,0.066353664,0.12601735,0.12581001,-0.036033023,-0.32687435,0.09765446,-0.0019527603,0.26187482,-0.1450696,0.0065445276,-0.1012025,-0.19216505,0.13915949,-0.18974048,-0.06175353,0.25690192,-0.030619942,0.48807684,0.27694744,0.24964125,-0.20947699,0.14249213
0.1065575,-0.20047984,-0.21713443,-0.18544827,0.029836431,0.09807717,-0.07560114,0.03170368,-0.20186405,-0.10459875,0.039535157,0.0061683855,0.19233195,-0.23173255,-0.13202567,0.030295396,-0.093649454,-0.12844975,0.08207336,-0.09448148,0.005126003,-0.02861781,0.035189476,0.20714296,-0.11159399,0.06734416,0.21863751,-0.0048884107,-0.2519887,-0.06701527,0.03288093,0.054087464,-0.11374394,-0.0373663,0.31211925,0.20222862,-0.12474327,-0.10357419,0.03807036,-0.2054918,-0.23247048,0.074496105,-0.068681076,0.25028762,-0.2236359,0.057730068,0.25387213,-0.060684692,-0.06369104,0.33767438,-0.07873441,0.07161557,-0.11530034,-0.09585365,-0.03202586,-0.0486454,0.0015684753,-0.08686792,-0.38536012,-0.042100776,-0.23659733,-0.029450297,0.206425,-0.044128656,-0.09975185,-0.15826775,-0.064777344,-0.021664577,0.0088176215,0.13911863,0.071071744,-0.0756515,0.15004617,-0.27543622,0.033676103,-0.044943348,0.10875743,-0.009462794,-0.087973684,-0.038679264,0.03242005,0.14278416,0.1775349,-0.011461061
-0.02863535,0.1496835,-0.1497207,-0.054706804,0.13455373,-0.0803969,0.19236177,-0.17481859,0.20215137,-0.0024876604,-0.025600178,-0.059781153,0.023221593,-0.07567836,0.1897903,-0.021703968,-0.19767736,0.0034889877,0.085475504,0.16423284,0.09949028,-0.17442617,-0.0030361554,-0.04010822,0.065243885,0.03143654,0.10799516,-0.07569626,0.049148697,0.17277823,0.09446251,0.043881897,0.017577704,0.086340964,0.1851059,-0.009983548,-0.062463623,0.0870775,0.17517711,0.018438263,-0.10125555,-0.14714499,0.18652712,0.061932683,-0.10376642,-0.112034015,-0.12896591,0.045673687,0.035728697,0.14742307,-0.080526344,0.023320226,0.019243648,-0.1674049,-0.30223513,-0.03266507,-0.06483654,-0.053494792,-0.124862485,-0.12663089,0.07725693,0.044165816,0.07595517,-0.0027800656,-0.14977361,0.17001295,-0.08169787,-0.17648987,-0.20608377,-0.1439752,-0.13494155,0.21228369,-0.0038382988,-0.0450808,-0.1941469,-0.07561405,-0.058135346,0.1336032,0.025512196,-0.13283479,0.154238,0.031737123,0.111928284,0.028211484
-0.05369499,-0.12821336,0.11170337,0.071554765,0.03636336,0.0149029195,-0.15526956,0.035301298,0.13523625,0.05910965,-0.19037186,-0.06397038,-0.13438372,0.1908221,0.052324135,-0.254243,-0.25384834,-0.21990633,-0.016318616,-0.0960402,-0.20849085,-0.14670584,-0.16562235,0.035598937,0.046496212,-0.013174945,0.2152383,-0.015133074,0.2186174,-0.07939467,-0.1170501,0.0816347,0.3086362,-0.31875885,0.030168427,0.20582628,0.058170285,0.017428828,-0.031052236,-0.040795483,0.1995094,-0.12996534,-0.058551326,-0.28161988,0.08178746,0.01416414,0.24519174,-0.105606586,-0.0027495543,-0.14271067,0.2599751,0.36554897,0.32857963,-0.0027815078,-0.017809216,-0.23989294,0.06103645,-0.21747795,0.14488834,-0.06310962,0.13588618,-0.09533498,-0.084361516,0.0887972,0.029653277,0.16704975,-0.25000253,0.2419669,-0.16505504,0.15690182,-0.19542453,0.06309358,-0.11681243,0.13505954,-0.19142656,-0.1700223,0.27566057,-0.0043667643,-0.032585815,0.014337766,0.14023328,-0.10382945,0.029028999,-0.09219441
