-0.0391620286
-0.0738480911
0.0619868524
0.0150983799
-0.0510441475
0.0451458916
0.0269427635
0.0669720694
0.0018618635
-0.0261626448
-0.0257830545
0.0278295223
-0.0634801164
0.0211831350
-0.0336241387
-0.0419858620
-0.0642126873
-0.0096375197
0.0145074660
-0.0226613972
-0.0216678735
-0.0097180968
0.0470676757
-0.0283448938
-0.0193059407
0.0173897501
-0.0294162929
0.0526215509
0.0228076950
0.0015707510
-0.0202422794
0.0451525711
0.0275013912
-0.0344068259
-0.0082315290
0.0388296172
-0.0032128934
-0.0157297011
0.0036958444
0.0728237480
0.0620005094
0.0439231582
-0.0120528294
-0.0271065440
0.0145289227
0.0583968312
-0.0179967843
0.0442092381
0.0568290539
-0.0446271040
-0.0359135717
0.0470978990
-0.0264111999
0.0380529873
0.0125230560
-0.0608998537
0.0258524455
-0.0414538831
0.0588985309
-0.0305121988
0.0554374866
0.0006393183
-0.0248094667
-0.0635082498
0.0184582453
0.0192955695
-0.0107563119
-0.0414083339
0.0006419377
-0.0102137448
-0.0532932505
-0.0139597785
0.0004266614
0.0471317619
-0.0265955217
-0.0396640524
-0.0124169793
-0.0507770702
0.0359495543
-0.0350867808
0.0344170667
-0.0148571320
0.0027758621
-0.0024712710
0.0513751768
0.0325476415
0.0174436476
0.0044109006
-0.0295461733
-0.0337262675
0.0639789775
0.0447578616
-0.0220925026
-0.0100657940
-0.0450625047
-0.0435818397
-0.0444654487
-0.0189631134
-0.0143821063
-0.0317907520
0.0123238796
-0.0049430639
-0.0571628399
-0.0090601034
0.0258801915
0.0657723546
-0.0246541295
-0.0097681209
-0.0067362324
-0.0493469127
-0.0332491100
-0.0475815386
0.0070351725
-0.0029893131
-0.0165302213
-0.0138065880
-0.0134321619
0.0125760995
0.0814818144
-0.0185243636
