-0.23117128,0.11234989,-0.04697557,-0.14595169,-0.01602764,-0.03266918,0.08654556,0.20716698,-0.12163910,0.17075044,0.09852185,-0.05004584,0.04052468,-0.10974741,0.06311366,-0.10883930
-0.02168630,-0.14648587,-0.01481534,-0.02997384,0.00124442,-0.01746793,-0.19876894,0.11517076,-0.14765713,-0.21141960,-0.15297848,0.19080757,0.04932500,-0.02542297,-0.11622789,-0.06715919
0.06057084,-0.21007383,-0.03527048,-0.13517937,-0.07376423,-0.05594306,-0.14388466,0.04552151,-0.07118483,-0.15351744,0.08226970,0.16101763,-0.00388379,-0.14112040,-0.00692752,-0.04119858
-0.04706002,0.20953283,-0.03873464,-0.20692541,0.02982898,0.06936304,-0.10117894,0.15573892,-0.08760123,0.03330393,0.01310392,0.05606914,0.03938510,-0.03619720,0.13006836,-0.04798148
-0.27171370,-0.01916284,0.04796841,-0.06190534,-0.08828895,0.10394215,0.00374855,-0.10813234,0.08310278,-0.01750210,0.05363791,0.08984870,0.10084869,-0.14305274,0.05848514,-0.01065783
-0.28913349,-0.01392019,0.12646706,-0.09590317,0.00472328,-0.01783385,-0.11535713,-0.07684289,0.04198315,0.12366308,-0.18419190,0.00204445,0.13937181,-0.15805902,0.05930360,0.03157406
-0.32296172,0.09575566,0.08314797,0.19186063,0.02932093,0.07939235,0.02212383,0.23413640,-0.13214740,0.17028943,-0.08596151,-0.00006539,-0.06178471,-0.10656028,0.04908996,-0.07159605
-0.08839647,-0.00043043,0.13200219,-0.03159357,-0.02277087,-0.28803301,0.08225961,0.09103845,0.00643702,0.01015071,-0.13037887,0.15598013,-0.10522185,0.20484614,-0.23378575,-0.20358215
-0.16287562,-0.06281596,-0.00838891,-0.05846136,0.04794807,0.01423559,-0.15887070,-0.04452781,-0.01458763,-0.14098699,-0.07346917,0.20751721,0.05278146,-0.10126255,0.07080898,0.01401123
-0.21380630,0.10988976,0.08676723,-0.05417931,0.00214982,-0.04336449,-0.08207665,0.09002482,-0.09532793,0.16418117,-0.14308928,0.16097912,0.00353783,0.08600406,-0.08349265,0.01360617
-0.28016675,0.06045037,-0.14192604,0.07216558,0.13294104,0.00950222,0.10182311,-0.29804900,-0.01798291,0.07929730,-0.00504444,0.08908642,-0.10712805,0.04259269,-0.03088210,-0.03040223
-0.16930316,-0.05613702,-0.21396302,0.28393471,0.14762278,0.15222831,0.05540346,-0.12426217,-0.07498950,0.06119907,-0.14032549,0.18047237,-0.02543112,-0.10884540,-0.09911101,0.07557017
-0.05412762,0.08910224,-0.03327429,0.20802824,0.05742143,-0.19650429,0.05718154,0.16871518,-0.09131277,0.09785060,-0.12183892,0.01264841,-0.11483742,0.10148910,0.11511871,-0.08357650
-0.05920262,0.00860347,0.06569017,0.00272463,-0.20451006,-0.22234362,0.10279880,0.11594906,0.03819802,-0.25754926,-0.09633396,0.11180500,-0.12282162,0.08173636,-0.12591636,0.05108607
-0.35193241,-0.08106700,-0.09995022,0.02192505,-0.03751314,0.11480407,-0.06028213,-0.12403260,-0.05872557,-0.08236593,-0.07790297,0.12850146,-0.13290808,0.08103846,0.00958284,0.03148189
-0.23477992,-0.01686831,0.03434149,0.10120803,-0.07320645,-0.11637106,0.24015947,0.06852110,-0.15854505,0.10477318,-0.12978444,0.01247117,0.04510454,0.15112209,-0.05810192,-0.05141119
-0.06552944,0.16850525,0.03604178,-0.00175711,0.07344188,-0.01491216,-0.12366974,-0.01840807,-0.02228736,0.05239731,0.02265937,0.05095930,0.00307240,0.03689680,-0.04891549,0.04804716
-0.01353683,0.00011532,-0.01580073,0.27641860,-0.00166409,-0.06544894,-0.08267550,0.17883579,0.09826759,0.12158011,0.07174323,0.36251402,0.18058433,-0.04824871,-0.20301981,0.22763559
-0.11339337,-0.02512701,0.02053232,0.08181801,-0.02942339,-0.16531226,0.12809153,-0.00308500,-0.22490864,0.22343376,-0.02094612,-0.02005364,-0.14959180,0.14406016,0.08726634,-0.18445751
-0.13516721,0.09016629,-0.08527160,0.05075040,-0.33416021,-0.21900265,-0.01635827,0.20900615,0.08651635,-0.18268895,-0.12079848,-0.01239561,-0.05797577,-0.06480750,0.04601024,0.21320114
-0.10426287,0.07107604,-0.03578484,-0.03728973,0.11437820,-0.02771487,0.08881985,0.03148138,-0.10578838,0.10362491,-0.22712609,0.04329836,0.03404969,0.03630897,-0.09291047,-0.08726999
-0.16909769,0.08348185,0.02453585,0.04713276,-0.12930888,-0.22954808,0.21972425,0.08910427,-0.08725401,-0.17500114,0.06540022,-0.16521671,-0.15221862,0.02814966,-0.10905086,-0.00830413
-0.21118146,0.15554938,0.04508033,-0.01875775,0.13865174,0.02987548,0.13650379,0.12379671,-0.10096184,0.03363501,0.02793027,-0.01731684,-0.04128475,0.05103536,0.17591594,0.12072182
-0.05330935,-0.11487318,-0.12189709,0.25076264,0.15181641,0.01621565,-0.04647351,0.43438062,-0.14065920,-0.03573922,0.14719458,0.21993083,0.18675114,-0.10008920,0.10003176,0.19208784
-0.20079385,-0.06261501,-0.03144038,0.02618046,-0.11711942,-0.32174182,0.03655165,0.01107608,-0.15687513,0.12400682,-0.01004424,-0.00612381,-0.03993041,-0.09340584,-0.09640128,-0.19119740
0.15196943,0.08184757,-0.17611057,0.11075205,-0.26887479,0.09264765,0.10217094,0.12443561,0.06013890,-0.22883618,-0.04828246,0.06996401,0.01610536,-0.07482775,-0.12801448,0.14846013
-0.15398823,0.06871419,-0.11387607,0.00830857,-0.02176214,-0.06240657,0.02175909,-0.00123909,-0.16147099,0.09234585,-0.16343573,0.00598270,0.10080235,-0.05350000,0.05334910,0.06487069
-0.10704039,0.19294645,-0.00314175,-0.09033363,-0.24856596,0.06079372,0.15487899,0.00911315,0.11402989,-0.22933392,0.10458336,-0.12324429,0.03726243,-0.14616200,-0.21294326,-0.11618818
-0.18489775,-0.04284151,0.01459442,-0.16016041,-0.07503950,-0.02126062,0.00753707,-0.08362742,-0.03895414,-0.12832473,-0.12690294,-0.10632972,0.01416552,-0.01376170,-0.05941584,0.02974972
-0.06474289,-0.17678942,-0.18923801,0.27406463,0.10662816,-0.02265295,-0.25994730,-0.06663296,-0.17648695,0.12532309,0.04174680,0.15348260,0.31062868,0.03046467,0.07155474,0.03797753
-0.32658651,0.11172193,-0.22199617,-0.42285880,0.02491430,-0.16370223,0.01403571,-0.22606039,-0.07365198,0.12395573,0.11709317,-0.00264951,0.12128829,0.12219285,0.20367616,-0.08703680
0.15112799,0.25171876,0.10388705,0.01263196,-0.04813477,0.04539097,-0.01596476,-0.10391162,-0.04372898,-0.03665577,-0.07504993,0.21433039,-0.03118439,0.06589070,-0.17474496,-0.01374971
0.05271156,0.07641578,0.09293672,0.04017731,0.00306740,0.00572508,0.04343110,-0.10269904,0.03163835,-0.07123334,-0.03312521,0.11613423,-0.05839943,-0.13350302,-0.10768545,-0.18369904
-0.00113030,0.22471537,0.02497214,-0.09408722,0.02528320,0.16325971,-0.11699218,-0.14000317,-0.04375084,0.07493902,0.27238381,0.01375910,-0.07203187,0.01050031,0.04322063,-0.09154428
-0.15971583,-0.11252809,-0.13907512,-0.04040411,-0.07458229,0.10663051,-0.05097992,-0.14073056,0.00269375,-0.09899388,0.12906134,-0.09355579,0.05058549,-0.07641812,0.03157818,0.08638678
-0.03120027,-0.23041013,-0.07092412,-0.21060823,-0.04147738,0.09712134,0.02095412,-0.37011257,-0.07196758,-0.01677658,-0.20006311,0.06463894,0.10206303,-0.12148501,0.08333582,-0.04608075
-0.12277935,0.05804009,-0.13154633,-0.09393661,-0.02694466,0.21202333,-0.20483187,0.09952299,-0.11994752,0.15034737,-0.02081161,-0.00730413,-0.03208781,0.11095548,-0.03360173,0.08393218
0.07621990,0.27413592,-0.16338667,0.02605190,0.00844562,-0.06011790,-0.03540645,-0.02965472,-0.22655824,-0.15432973,-0.28682494,0.12310876,-0.09265902,-0.08329545,-0.21822543,-0.02499184
-0.32128033,0.03403332,-0.18809417,-0.12649205,-0.13710226,-0.10256991,0.10089545,-0.18411051,0.03333422,-0.01988138,-0.01148683,-0.05227057,0.07015359,0.01528285,0.06949715,0.08886003
-0.00270054,0.13005818,-0.08737323,-0.19859511,0.15852430,0.08896066,0.07788039,-0.13139747,-0.05960045,0.14784443,0.05161166,0.06500572,0.08306165,0.12013368,-0.00458342,-0.06636592
-0.22852755,0.00589686,0.03736131,-0.03514823,-0.03200661,0.01401427,0.00220085,-0.24319522,0.00214514,0.13758367,-0.08107318,0.07378492,-0.09002099,-0.05251755,-0.01294256,0.07876945
0.07711840,-0.04446083,0.06698371,-0.10561688,0.06105249,0.01742645,-0.04376587,-0.21372254,-0.10861253,0.03711955,0.00476993,0.18727444,-0.12168967,-0.25234380,-0.08175150,0.19173470
-0.20368929,-0.19341676,-0.16221939,0.10622410,0.07943574,0.07675361,-0.19997260,0.05256018,-0.10715783,0.10539918,-0.06203198,-0.07082693,0.08771378,0.05316844,-0.07649501,0.18270750
-0.16024904,0.29693106,-0.08607692,0.15379010,-0.25207248,-0.18785137,0.11116418,0.14107957,-0.16417542,-0.30165064,-0.21490748,0.13615833,-0.11841019,-0.13469447,-0.16696940,0.04782262
-0.21399452,0.05131410,-0.06222766,-0.06142753,0.01186522,-0.11157762,-0.05895779,0.02627153,0.01132275,0.08762547,0.00934390,-0.09126359,-0.09985736,0.06339790,0.07696103,0.11907069
-0.19456220,0.08170823,-0.07942739,0.10281745,0.02995667,0.13786955,-0.04371547,-0.04342912,-0.03311941,-0.19364873,-0.28121457,0.06647849,0.01734946,-0.00869810,-0.00919324,0.02867354
-0.03922527,-0.06294764,0.20449951,-0.17779396,0.16350268,-0.22233573,-0.01933495,-0.13088597,0.10643707,0.18395649,-0.09363636,-0.05394119,0.12559639,-0.06166605,0.13871658,0.05642858
-0.06166819,-0.07042381,0.12270065,0.03411172,0.20964932,-0.02282898,-0.09964213,0.12501228,-0.12302238,0.09064125,-0.00556536,0.26761255,0.28983852,-0.10934508,-0.05403091,0.20938541
-0.21164560,-0.23668203,-0.02562393,0.06402044,-0.08711237,0.03571583,-0.08100560,0.11892558,-0.24232151,-0.04691017,-0.00480656,-0.14827661,-0.11840055,0.05246016,-0.11278161,0.07111944
-0.27608454,0.05987216,0.05366462,0.05183607,-0.07158907,-0.03587823,0.01394592,0.09082603,-0.06807150,0.03771675,-0.18756187,0.17296952,0.11162558,-0.14018801,-0.07229839,0.14877425
-0.01857813,0.07636354,0.00327792,-0.23163986,0.04259843,-0.11198421,-0.03057949,0.03486990,0.01879483,0.08975846,-0.20302601,-0.08372174,0.09649020,0.00688514,0.07545345,0.09591424
-0.21335082,0.10484353,0.14875743,0.09499446,-0.15670416,-0.06988186,0.10497289,0.02123925,0.01948982,-0.26960948,-0.03102126,-0.14906113,-0.15580018,-0.06560139,-0.07637049,0.17852341
0.11483572,0.04162253,0.16387866,-0.25473285,-0.01187050,0.02925348,-0.12699327,-0.09275859,0.20201500,-0.01561485,0.08453128,-0.28328785,0.03715687,0.11905107,-0.00002643,-0.04713619
-0.09344635,-0.01529491,-0.10693563,0.05367249,0.18945017,-0.14592464,-0.07307290,0.03007874,-0.45245034,0.17054707,-0.15522781,-0.09338977,0.20920515,0.04420742,0.19304143,0.09726233
-0.37215176,-0.18541686,0.00257974,-0.05470227,0.07492158,0.08777015,0.09742898,0.06014940,-0.16920635,0.02501667,0.03344998,-0.21101278,0.00327809,-0.07711062,-0.03217309,0.02950630
-0.32921386,-0.01714970,0.07727648,0.08348766,0.02400532,0.04229751,0.01237682,0.06312965,-0.07792675,-0.04567426,-0.01063693,0.11477976,0.02157107,0.10585109,-0.06138328,0.06796776
-0.11670572,0.06162132,0.06331132,-0.08551655,0.04878741,0.02339489,0.15989056,-0.17905852,-0.07445382,-0.10376538,-0.10093590,-0.19379082,0.07200786,-0.10490750,0.10198752,0.06119766
-0.15458830,-0.02724446,0.14183976,-0.04054345,-0.04710652,0.04367967,0.17670786,0.00747244,0.02187157,-0.00711510,-0.07864763,-0.19931750,-0.00233057,0.03277928,0.11692652,0.06398445
0.00473271,0.00553352,0.05706874,-0.21500230,-0.03427377,0.04479350,0.06772958,-0.11021850,0.18829593,-0.28029674,-0.03543819,-0.15619642,-0.15662697,0.01152119,-0.06720660,-0.00502869
-0.04615655,0.05471645,-0.31297567,-0.12425110,0.06724740,-0.12137534,-0.03066565,0.10686743,-0.24026567,0.11607867,0.16139384,-0.00611382,0.16171364,-0.04622559,-0.07335021,-0.02632380
-0.18493292,-0.12325936,0.07250682,-0.17997643,-0.16180092,-0.25495511,0.01615286,-0.08496695,-0.00839641,-0.05028855,0.22904998,-0.01542622,-0.08946358,-0.02012941,0.06889180,0.18930142
