Channel 0
0.0000000000, 0.1996439546, 0.2224749774, 0.0000000000, 0.0000000000, 0.7117771506, 0.0000000000, 0.0000000000, 0.0000000000, 2.7665841579, 0.6244419813, 2.1976902485, 1.5431109667, 0.0000000000, 3.3043675423, 1.6426475048, 0.4358796477, 0.0000000000, 0.0000000000, 1.7382870913, 3.7133579254, 2.0006363392, 0.0000000000, 3.2881944180, 3.0504021645, 0.0000000000, 0.7566838861, 0.0000000000, 1.5125705004, 0.0000000000, 0.3936191201, 0.0000000000, 0.4410736561, 2.5062379837, 0.0000000000, 3.1695959568, 2.3657729626, 0.0000000000, 0.0000000000, 3.0519466400, 1.0942914486, 0.4496276975, 0.0000000000, 0.0000000000, 0.7745514512, 0.0000000000, 0.3430430889, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 2.8951323032, 2.9797542095, 0.0000000000, 1.6836122274, 0.3483560085, 1.6490085125, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.6433756351, 0.0505379699, 0.6046757102, 0.0000000000, 1.5380880833, 1.9576026201, 0.0000000000, 0.0000000000, 3.3087072372, 0.0000000000, 0.0000000000, 0.7483320236, 0.1043059900, 3.1498801708, 0.0460133962, 2.7778623104, 0.0000000000, 2.6126141548, 0.0000000000, 0.0000000000, 0.0000000000, 4.4708943367

