0.0591276623
0.0267834198
-0.0164445825
-0.0116921589
-0.0286327247
0.0475241020
0.0425924398
0.0126719214
0.0051545859
-0.0916734636
-0.0028614758
0.0106581515
-0.0504542775
-0.0353742652
-0.0085685160
0.0546239391
